num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/connector_pipeline_timer,env_runners/sample,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/env_to_module_sum_episodes_length_out,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_in,env_runners/rlmodule_inference_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/time_between_sampling,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_2,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/shared_policy/entropy,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_kl_coeff,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/policy_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/num_module_steps_trained,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch
1,942080,1057.850420053924,False,460,eeb92_00000,2025-06-04_16-33-46,1749047626,1.924436092376709,833.9110870361328,45108,Tegans-MacBook-Air.local,127.0.0.1,833.9110870361328,460,1.812104108785417,1.2685935163089168e-05,1.8119030926744966,1.1742691361046202,0.6352999279038303,0.0010121988585409696,28,0.00032062499999963023,0.0663044819607244,0.00014145899999995493,459.0,32.356135933862056,-120.27938905407953,0.03674692620500252,75.0,-33.59943225938561,75,12561,2048,32.356135933862056,5.354889259693302e-05,942080,7.664240687484058e-05,0.049068012765653334,75,-66.26769571007515,1057.850420053924,1,0,0,24.0,82.10000000000001,-22.093815236691725,-22.060065236691717,-22.113815236691725,25.0,25.0,25.0,711,682,711,-32.12137078430113,326588,314026,326588,8.02206214922522e-05,0.000166820788911104,967202,2104,142854.0,2048.0,0.0,21888,10027648,350208,2048.0,160442368,0.0,1.1519848,1.008,50.547646,1.4540284782812673e-27,0.0005,4.3088365,460.0,128.0,0.028388292,142854.0,0.019798419,0.01,4.707526,21888,10027648,4.690658,-0.13394403,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08567122633076737,4.121009688528622e-06,1.3543012219144539e-05,3.110407465557831e-06,1.4533872461058775e-05,2.769515967391502e-06,8.9218198430153e-06,2.1689598716543085e-06,6.698732515674773e-05,2.570250036122727e-05,1.1540611298560453e-05,9.702320781919128e-07,5.2218479108802545e-06,1.5009007544621923e-05,0.0019476535011210831,0.015311201172020695,0.030492321404835605,1.6972472488904636e-05,0.028867698275457696,0.0001549130280590484,4.736812803570105e-06,0.007944344895680786,0.0008048642692576071
1,944128,1116.228926265533,False,461,eeb92_00000,2025-06-04_16-33-47,1749047627,1.7772059440612793,835.6882929801941,45108,Tegans-MacBook-Air.local,127.0.0.1,835.6882929801941,461,1.8117168118675628,1.2690325811553227e-05,1.8115155625777517,1.1742645143235741,0.6349183877947923,0.001010920619954974,27,0.00032062499999963023,0.06631690660066056,0.00014145899999995493,460.0,32.34960190156504,-118.54161399574762,0.037261869317513574,75.0,-34.564797193867335,75,12588,2048,32.34960190156504,5.3538190835804524e-05,944128,7.663814376208812e-05,0.04928916685329783,75,-73.37965388116808,1116.228926265533,1,0,0,28.46666666666667,82.56666666666666,-24.519467960389356,-24.521967960389357,-24.338217960389358,25.0,25.0,25.0,709,683,710,-37.079057537767326,327297,314709,327298,8.019930217663244e-05,0.0001668175481281003,969304,2102,142854.0,2048.0,0.0,21760,10049408,348160,2048.0,160790528,0.0,1.1649833,1.0,41.24236,1.4540284782812673e-27,0.0005,3.3332608,461.0,128.0,-0.046882782,142854.0,0.01992138,0.01,5.302759,21760,10049408,5.361292,0.14564663,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08560771211226378,4.12164024446836e-06,1.3521921354165123e-05,3.111644119614655e-06,1.4537478014291552e-05,2.7683725167779056e-06,8.91301178476194e-06,2.1693486299726935e-06,6.698756675274802e-05,2.5705776704621675e-05,1.153451333883859e-05,9.694859931398342e-07,5.225840997625348e-06,1.5017642628587107e-05,0.0019476704900694116,0.015243264349294454,0.03050168296739428,1.697305312735207e-05,0.028864617589486913,0.00015455228876431928,4.736561976365761e-06,0.007942902904199566,0.0008048447031651606
1,946176,1042.223428817508,False,462,eeb92_00000,2025-06-04_16-33-49,1749047629,1.9531841278076172,837.6414771080017,45108,Tegans-MacBook-Air.local,127.0.0.1,837.6414771080017,462,1.8130950837488866,1.2675512552657884e-05,1.8128941298619745,1.1759708062603382,0.6345935139168446,0.0010093468337550133,27,0.00032062499999963023,0.06630520682846049,0.00014145899999995493,461.0,32.371577519520194,-119.26929559917154,0.03657713505000288,75.0,-30.772057692671027,75,12615,2048,32.371577519520194,5.332775364154346e-05,946176,7.644828496130676e-05,0.0494811509536095,75,-71.00665762974212,1042.223428817508,1,0,0,28.566666666666666,82.33333333333333,-23.714302543247364,-23.783052543247365,-23.50930254324736,25.0,25.0,25.0,710,683,709,-35.246301062600075,328007,315392,328007,8.00010526184778e-05,0.00016636382910002,971406,2102,142854.0,2048.0,0.0,21760,10071168,348160,2048.0,161138688,0.0,1.1408391,1.0,55.04134,1.4540284782812673e-27,0.0005,3.7171857,462.0,128.0,0.18310848,142854.0,0.017723847,0.01,4.943928,21760,10071168,4.7722273,0.025333881,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08554322838889719,4.1116348654808304e-06,1.3462683040854114e-05,3.107127747688098e-06,1.4502007159176548e-05,2.762875801254596e-06,8.880014081083873e-06,2.165231506305942e-06,6.672253562375278e-05,2.565158510441972e-05,1.152188804804027e-05,9.671864212864043e-07,5.221036326893765e-06,1.4978180587603622e-05,0.0019476900363886611,0.015175842363805536,0.030509576820761303,1.6973258305788968e-05,0.028861537064008003,0.0001541934562526819,4.736288284417269e-06,0.007941442697158397,0.0008048231586676388
1,948224,1132.5616756340708,False,463,eeb92_00000,2025-06-04_16-33-51,1749047631,1.796638011932373,839.4381151199341,45108,Tegans-MacBook-Air.local,127.0.0.1,839.4381151199341,463,1.8128918779113983,1.265875742799045e-05,1.8126911956433547,1.176010374447735,0.6343528479476763,0.0010080804454180915,27,0.00032062499999963023,0.06629705265355022,0.00014145899999995493,462.0,32.35536154206264,-141.60623133948485,0.03755018230000531,75.0,-32.77362154099738,75,12642,2048,32.35536154206264,5.3463845785693855e-05,948224,7.659764121500184e-05,0.04967933342867241,75,-67.96578570754062,1132.5616756340708,1,0,0,35.4,82.19999999999999,-22.694428569180214,-22.724428569180212,-22.546928569180213,25.0,25.0,25.0,710,682,710,-33.601872092573664,328717,316074,328717,8.012073556584952e-05,0.00016666641132617773,973508,2102,142854.0,2048.0,0.0,21760,10092928,348160,2048.0,161486848,0.0,1.1274472,1.0081301,63.12871,1.4540284782812673e-27,0.0005,6.2237997,463.0,128.0,-0.034391705,142854.0,0.01922447,0.01,4.6262436,21760,10092928,4.6719103,-0.014486909,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08547782724798669,4.121746137829384e-06,1.3487514022225146e-05,3.1113877349152764e-06,1.4541375208551166e-05,2.7687059715334127e-06,8.900072685277645e-06,2.1696386153507474e-06,6.690239791426094e-05,2.5689861450739455e-05,1.1533135456307205e-05,9.687599168132618e-07,5.229917866370293e-06,1.5015726908291702e-05,0.0019477046289325171,0.015108922724891472,0.030516062966264235,1.6973141275344818e-05,0.02885846213317972,0.00015383642426239173,4.736021410100384e-06,0.00793996359986763,0.0008048067105897576
1,950272,1121.4789761588113,False,464,eeb92_00000,2025-06-04_16-33-53,1749047633,1.8155791759490967,841.2536942958832,45108,Tegans-MacBook-Air.local,127.0.0.1,841.2536942958832,464,1.812878652462284,1.2656339853646021e-05,1.8126777186869214,1.175849776543257,0.6345002440481988,0.0010075942209640224,28,0.00032062499999963023,0.06628258504339857,0.00014145899999995493,463.0,32.32708092732435,-141.60623133948485,0.036902385682507484,75.0,-38.17222684347906,75,12670,2048,32.32708092732435,5.334482986300624e-05,950272,7.649128466198609e-05,0.04974027561857971,75,-62.18898517117565,1121.4789761588113,1,0,0,24.8,82.2,-20.618828390391887,-20.72257839039188,-20.84757839039188,25.0,25.0,25.0,710,683,711,-31.04933272486419,329427,316757,329428,8.003957905848342e-05,0.0001664147036984312,975612,2104,142854.0,2048.0,0.0,21888,10114816,350208,2048.0,161837056,0.0,1.1168965,1.0,24.82402,1.4540284782812673e-27,0.0005,3.9733005,464.0,128.0,-0.13885102,142854.0,0.017443461,0.01,2.7716427,21888,10114816,2.9216623,0.10926467,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.0854116961403555,4.117034787319297e-06,1.3455074910576303e-05,3.109503347475515e-06,1.452810581935103e-05,2.766472747073696e-06,8.886889329779562e-06,2.1669351185363515e-06,6.675724094188185e-05,2.566024701715961e-05,1.1527813324272546e-05,9.688748976307893e-07,5.223555638686727e-06,1.4996736159206744e-05,0.0019477259606218479,0.015042537711219307,0.03052123336447503,1.6972862559686823e-05,0.0288554285639616,0.0001534809052662769,4.7357237444417116e-06,0.007938483844452959,0.0008047913133575679
1,952320,1027.571044694084,False,465,eeb92_00000,2025-06-04_16-33-55,1749047635,1.9816100597381592,843.2353043556213,45108,Tegans-MacBook-Air.local,127.0.0.1,843.2353043556213,465,1.8145284896876608,1.265186645544137e-05,1.8143277610800528,1.177676520857824,0.6343236599377166,0.0010072316087549047,27,0.00032062499999963023,0.06642953135597914,0.00014145899999995493,464.0,32.35864340796266,-111.151250968987,0.04226004594500381,75.0,-37.31611238112677,75,12697,2048,32.35864340796266,5.529483617103597e-05,952320,7.835211283319739e-05,0.049774811432799555,75,-72.21100324622452,1027.571044694084,1,0,0,42.43333333333333,82.96666666666667,-24.118251082074845,-24.129501082074842,-23.963251082074844,25.0,25.0,25.0,710,683,709,-33.963464642765345,330137,317440,330137,8.157054759545491e-05,0.00017042143827592475,977714,2102,142854.0,2048.0,0.0,21760,10136576,348160,2048.0,162185216,0.0,1.057865,1.0,34.936707,1.4540284782812673e-27,0.0005,5.1120577,465.0,128.0,-0.027561177,142854.0,0.015743766,0.01,4.726615,21760,10136576,4.764755,0.14603776,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08534497868045214,4.235594731607775e-06,1.3880291524493276e-05,3.177052925101899e-06,1.4812857629246898e-05,2.821882070148489e-06,9.08611717328626e-06,2.2119508619009188e-06,6.907765033369089e-05,2.620197428480577e-05,1.1693164672719332e-05,9.871467387872989e-07,5.284892185814266e-06,1.529785064198913e-05,0.0019477521785145,0.014976689518048102,0.03052513293182498,1.697305460421894e-05,0.028852496019914513,0.00015312725890765882,4.735429329954729e-06,0.007937043146086597,0.0008047727975989686
1,954368,1132.1213904933293,False,466,eeb92_00000,2025-06-04_16-33-57,1749047637,1.7956690788269043,845.0309734344482,45108,Tegans-MacBook-Air.local,127.0.0.1,845.0309734344482,466,1.8143010385407845,1.264367779005501e-05,1.8141004763792523,1.1774419356492458,0.634332729588339,0.001006030122668016,27,0.00032062499999963023,0.06659083313943563,0.00014145899999995493,465.0,32.35768139170942,-110.3864775833633,0.037086150772507265,75.0,-36.828161858731235,75,12724,2048,32.35768139170942,5.4923359056907805e-05,954368,7.79643379630184e-05,0.04973727213892053,75,-67.6858594707017,1132.1213904933293,1,0,0,24.3,82.8,-22.432369823567225,-22.597369823567224,-22.656119823567224,25.0,25.0,25.0,710,682,710,-33.88144565189626,330847,318122,330847,8.125189606000342e-05,0.0001695890666799414,979816,2102,142854.0,2048.0,0.0,21760,10158336,348160,2048.0,162533376,0.0,1.1545988,1.0,29.176306,1.4540284782812673e-27,0.0005,4.607305,466.0,128.0,0.09835032,142854.0,0.014705655,0.01,3.833549,21760,10158336,3.7467446,0.3918625,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08527759491683283,4.214146606424696e-06,1.3788772520007512e-05,3.164815828590688e-06,1.4743695623703817e-05,2.8128079048264376e-06,9.04071078898924e-06,2.2022210613912004e-06,6.859848504429022e-05,2.609439966146501e-05,1.1654966886706337e-05,9.828882514375582e-07,5.2750636693014446e-06,1.5228056246089428e-05,0.0019477783869532282,0.014911352826669194,0.030527760584491494,1.697285382160434e-05,0.028849650196391977,0.0001527758040856824,4.735142231384686e-06,0.00793560964250311,0.0008047522522242055
1,956416,1106.010493380379,False,467,eeb92_00000,2025-06-04_16-33-59,1749047639,1.8398191928863525,846.8707926273346,45108,Tegans-MacBook-Air.local,127.0.0.1,846.8707926273346,467,1.8145126514953767,1.2629741012723076e-05,1.8143119061954591,1.1771674437927526,0.6348176989624552,0.001005611481441506,28,0.00032062499999963023,0.06668402167722262,0.00014145899999995493,466.0,32.33418271777256,-100.762022263235,0.036606626477510534,75.0,-40.20231535541427,75,12752,2048,32.33418271777256,5.449490743150145e-05,956416,7.752508588541387e-05,0.04966140414901562,75,-64.12647250247618,1106.010493380379,1,0,0,26.133333333333336,83.19999999999999,-21.5246575008254,-21.154657500825397,-21.447157500825398,25.0,25.0,25.0,710,683,711,-31.79259209384436,331557,318805,331558,8.089898575364936e-05,0.0001686928759086341,981920,2104,142854.0,2048.0,0.0,21888,10180224,350208,2048.0,162883584,0.0,1.0896364,1.0,21.36042,1.4540284782812673e-27,0.0005,3.6094816,467.0,128.0,-0.12341328,142854.0,0.01914619,0.01,3.8360894,21888,10180224,3.9703984,0.25286514,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08520944623481785,4.188807974865151e-06,1.3683829681138018e-05,3.1511627135510358e-06,1.4675764506003692e-05,2.802768898844784e-06,8.9902495858228e-06,2.1910919772023613e-06,6.807967146893512e-05,2.5982477570145816e-05,1.161312639508792e-05,9.77965047306963e-07,5.257175335259953e-06,1.5156127691116109e-05,0.001947804750105322,0.014846528283466052,0.030529156383311485,1.697260554918207e-05,0.0288467796689379,0.00015242730733425162,4.734837331846228e-06,0.007934151121376685,0.0008047313112771831
1,958464,1161.8851188925134,False,468,eeb92_00000,2025-06-04_16-34-00,1749047640,1.7513618469238281,848.6221544742584,45108,Tegans-MacBook-Air.local,127.0.0.1,848.6221544742584,468,1.8138431028904238,1.2620523602477597e-05,1.8136421033835048,1.1769326743548256,0.6343852340628306,0.0010040903666265742,27,0.00032062499999963023,0.0667210796463164,0.00014145899999995493,467.0,32.35940372048108,-150.02246517727284,0.03668994212750306,75.0,-36.46361597716665,75,12779,2048,32.35940372048108,5.4171161345883364e-05,958464,7.722591021133058e-05,0.04962588964202766,75,-75.0847785226352,1161.8851188925134,1,0,0,26.3,83.15,-25.002426174211728,-24.89992617421173,-25.182426174211727,25.0,25.0,25.0,710,683,709,-37.67524452637991,332267,319488,332267,8.061813817529822e-05,0.00016799009099076158,984022,2102,142854.0,2048.0,0.0,21760,10201984,348160,2048.0,163231744,0.0,1.1323029,1.0,51.740993,1.4540284782812673e-27,0.0005,4.337385,468.0,128.0,-0.096091636,142854.0,0.017352987,0.01,5.2802467,21760,10201984,5.387662,-0.0051555634,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08514044030445149,4.1685567469742435e-06,1.3605949133426726e-05,3.1432199542587127e-06,1.4621029684347609e-05,2.7915310452130874e-06,8.954298031231878e-06,2.1822328112447126e-06,6.767798038596789e-05,2.589519822792812e-05,1.157787036491021e-05,9.750046666171486e-07,5.246351362137353e-06,1.5099489325810191e-05,0.0019478310539556795,0.0147821928416443,0.030529257606796624,1.697204415682651e-05,0.02884388242871327,0.0001520849779374413,4.734577516067002e-06,0.00793266385970854,0.0008047085181238755
1,960512,1002.1240086868597,False,469,eeb92_00000,2025-06-04_16-34-02,1749047642,2.0332846641540527,850.6554391384125,45108,Tegans-MacBook-Air.local,127.0.0.1,850.6554391384125,469,1.8159992660315194,1.2607238367127241e-05,1.8157981565196695,1.1770979367712766,0.6363779333922019,0.0010028740429600905,27,0.00032062499999963023,0.06673256500867095,0.00014145899999995493,468.0,32.371606606573856,-150.02246517727284,0.0377038285924931,75.0,-39.07999946164787,75,12806,2048,32.371606606573856,5.431639706360605e-05,960512,7.737043878881108e-05,0.04949522456683049,75,-72.168971720448,1002.1240086868597,1,0,0,26.866666666666664,83.06666666666666,-23.887573906815998,-24.193823906815997,-24.087573906815997,25.0,25.0,25.0,710,682,710,-37.1281288602711,332977,320170,332977,8.069559232521614e-05,0.0001682095788724824,986124,2102,142854.0,2048.0,0.0,21760,10223744,348160,2048.0,163579904,0.0,1.1166283,1.0,38.49216,2.1810426692736523e-27,0.0005,3.595149,469.0,128.0,-0.10710743,142854.0,0.02013114,0.01,4.458971,21760,10223744,4.577245,0.2119695,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08509187334396898,4.17645908529784e-06,1.3632686040254739e-05,3.14122778649508e-06,1.463360783341389e-05,2.793434612103054e-06,8.964987706729613e-06,2.1861297033173743e-06,6.781577799369272e-05,2.5913415279368575e-05,1.1585259086055927e-05,9.766964481138276e-07,5.246890356843378e-06,1.511476735192673e-05,0.0019478594553540118,0.014718346730830632,0.030549104960973725,1.6971175931763573e-05,0.028841006276126232,0.00015188355239783194,4.734328612861507e-06,0.007931210619861614,0.000804686236902506
1,962560,1160.022415960539,False,470,eeb92_00000,2025-06-04_16-34-04,1749047644,1.751478910446167,852.4069180488586,45108,Tegans-MacBook-Air.local,127.0.0.1,852.4069180488586,470,1.815316740041204,1.2589075983680335e-05,1.8151158874544735,1.1767917519935642,0.6360045844682795,0.0010015261325304926,28,0.00032062499999963023,0.06674060308094495,0.00014145899999995493,469.0,32.34700844471708,-102.40653406043674,0.036781031745002225,75.0,-38.993669940375966,75,12834,2048,32.34700844471708,5.3996829561481136e-05,962560,7.706302556084328e-05,0.04963695655499804,75,-66.56088772139009,1160.022415960539,1,0,0,29.966666666666665,82.7,-22.19904590713002,-22.08529590713001,-22.27654590713002,25.0,25.0,25.0,710,683,711,-32.892613424729724,333687,320853,333688,8.0428647401499e-05,0.00016757977312392193,988228,2104,142854.0,2048.0,0.0,21888,10245632,350208,2048.0,163930112,0.0,1.1101924,1.0,44.5515,2.1810426692736523e-27,0.0005,3.5656455,470.0,128.0,0.051982533,142854.0,0.01684674,0.01,4.5421376,21888,10245632,4.501257,-0.19476938,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08504201493696568,4.158876246051905e-06,1.3556007848554008e-05,3.1323024364321753e-06,1.4588077980418031e-05,2.7838493176974452e-06,8.925952137887776e-06,2.180755455625628e-06,6.744462647101935e-05,2.5834894993803366e-05,1.1554983441157812e-05,9.74250447682095e-07,5.2361342331021e-06,1.5066716267994013e-05,0.0019478826181189837,0.014654981522949067,0.030567265913206607,1.696994456678822e-05,0.02883809566674806,0.00015168131767123074,4.734069629963811e-06,0.007929715578425664,0.0008046626387537492
1,964608,1128.0822766103151,False,471,eeb92_00000,2025-06-04_16-34-06,1749047646,1.7845649719238281,854.1914830207825,45108,Tegans-MacBook-Air.local,127.0.0.1,854.1914830207825,471,1.8149720672207923,1.2586105224492706e-05,1.8147712152499291,1.176600595303628,0.6358506302935967,0.0010029392112052536,27,0.00032062499999963023,0.06671153468508535,0.00014145899999995493,470.0,32.350822244776985,-134.21696574462166,0.036757101379996014,75.0,-38.88829587492849,75,12861,2048,32.350822244776985,5.37970130110764e-05,964608,7.685898632648875e-05,0.049667288213844155,75,-70.540217116744,1128.0822766103151,1,0,0,23.049999999999997,82.8,-23.534655705581336,-23.507155705581336,-23.498405705581334,25.0,25.0,25.0,710,683,709,-35.8170220478848,334397,321536,334397,8.028354885475451e-05,0.0001671466704190155,990330,2102,142854.0,2048.0,0.0,21760,10267392,348160,2048.0,164278272,0.0,1.1226628,1.0,55.25287,2.1810426692736523e-27,0.0005,3.5403724,471.0,128.0,0.061372038,142854.0,0.018277027,0.01,5.323943,21760,10267392,5.273798,0.15111089,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08499102010246805,4.150092254458852e-06,1.3507628748143956e-05,3.1259623537380634e-06,1.4565192473846039e-05,2.7809264042200926e-06,8.902644958863565e-06,2.176958201763242e-06,6.719096477041906e-05,2.578114902729774e-05,1.153447997823346e-05,9.724180513658646e-07,5.226677586142314e-06,1.5033983755260648e-05,0.001947900177483124,0.014592093167952052,0.030583819098398746,1.696841151151751e-05,0.028835209981429834,0.00015147762268391367,4.733783993865215e-06,0.007928202554256442,0.000804635506444276
1,966656,1121.9386782185293,False,472,eeb92_00000,2025-06-04_16-34-08,1749047648,1.8136136531829834,856.0050966739655,45108,Tegans-MacBook-Air.local,127.0.0.1,856.0050966739655,472,1.814919344048585,1.2563994172127944e-05,1.8147186947674294,1.1765546672605913,0.6358451831606605,0.0010028248190937475,27,0.00032062499999963023,0.06668197048560072,0.00014145899999995493,471.0,32.367133671685366,-112.78288696363106,0.03726823744250282,75.0,-42.90684321136004,75,12888,2048,32.367133671685366,5.3781268624122565e-05,966656,7.684295694723657e-05,0.04962564062148916,75,-69.48058595888388,1121.9386782185293,1,0,0,28.666666666666668,82.7,-23.061861986294613,-23.315611986294613,-23.10311198629461,25.0,25.0,25.0,710,682,710,-35.18707071963849,335107,322218,335107,8.025380625050183e-05,0.00016708282167994805,992432,2102,142854.0,2048.0,0.0,21760,10289152,348160,2048.0,164626432,0.0,1.1191698,1.0,42.495674,2.1810426692736523e-27,0.0005,4.1297016,472.0,128.0,-0.03081741,142854.0,0.017081456,0.01,5.2187166,21760,10289152,5.2607255,0.24572986,4.833000000203924e-06,3.695900000000307e-05,4.8340000002866645e-06,2.7374999999274507e-05,1.8499999999477268e-05,6.02920000005724e-05,0.08493891842976667,4.150111297061499e-06,1.3506611985445773e-05,3.123000483021193e-06,1.455625881090429e-05,2.7849971948905156e-06,8.898689149624638e-06,2.1788082670034265e-06,6.71638854875167e-05,2.5763948041724298e-05,1.1536701789025871e-05,9.709884377048947e-07,5.2262845385390025e-06,1.5028322950278694e-05,0.0019479139390981776,0.014529687177702678,0.030598807289195718,1.6966570422900985e-05,0.0288323249668513,0.00015127288346457888,4.733476563528026e-06,0.007926671106512753,0.0008046053713171234
