num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/env_reset_timer,env_runners/episode_return_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/time_between_sampling,env_runners/episode_return_max,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_1,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/module_episode_returns_mean/shared_policy,learners/shared_policy/num_module_steps_trained,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/policy_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/entropy,learners/shared_policy/vf_explained_var,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_trainable_parameters,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/total_loss,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/weights_seq_no,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad
1,778240,1144.4357444417071,False,380,16419_00000,2025-06-05_10-33-21,1749112401,1.7678420543670654,689.820072889328,49426,Tegans-MacBook-Air.local,127.0.0.1,689.820072889328,380,1.8188900590997987,1.7017651524601983e-05,1.8186834774513934,1.1879027924618217,0.6284658562928888,0.0009913093378508392,778240,0.06692523667582445,0.03722032137999747,10376,0.00018129100000052745,-74.20710644429873,-123.86580125391768,2048,75,75,7.565646371330854e-05,0.00033291700000059876,32.36011246236942,5.3444232126643684e-05,27,75.0,0.04795573590005762,-48.980019491124125,32.36011246236942,379.0,1144.4357444417071,1,0,0,27.2,82.3,0.00016710534123285382,-24.77403548143291,-24.67278548143291,-24.760285481432913,710,709,683,8.091784872488693e-05,798992,25.0,25.0,25.0,2102,259413,269789,269790,-37.80260831025466,21760,5.955700647040071e-24,5.2922144,0.0148222465,0.14757492,8283648,1.173728,-0.16854,1.0,0.0005,55.119976,128.0,142854.0,0.01,5.428052,5.1372724,380.0,21760,8283648,348160,2048.0,2048.0,142854.0,0.0,132538368,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09380444718308878,5.218892262725466e-06,2.574705534030679e-05,6.71101342962498e-05,1.1599391091432314e-05,1.5039195814575986e-05,9.413794581847505e-07,2.1139782930883815e-06,3.0022793530834205e-06,1.3950135841395585e-05,2.7337049758598686e-06,8.90608562361381e-06,1.4453632212840109e-05,4.242702682970886e-06,0.008170916227913895,4.3672825307861936e-06,0.022321527612918092,0.00020304777531933072,0.028717725526702244,0.0019126694493809963,0.031508810606760196,0.0008148293786278755,1.7988491613844893e-05
1,780288,1141.8280429346958,False,381,16419_00000,2025-06-05_10-33-23,1749112403,1.762058973312378,691.5821318626404,49426,Tegans-MacBook-Air.local,127.0.0.1,691.5821318626404,381,1.8182841189288004,1.6986645009822e-05,1.8180777276768798,1.1876175653672034,0.628146866889959,0.000990427074472587,780288,0.06687580970360928,0.037029156524988595,10403,0.00018129100000052745,-68.20262844595752,-119.78305649549388,2048,75,75,7.554055616949013e-05,0.00033291700000059876,32.36442919106746,5.333586760259892e-05,27,75.0,0.04787994393108164,-38.125036040029755,32.36442919106746,380.0,1141.8280429346958,1,0,0,22.03333333333333,82.3,0.0001668174859613424,-22.807126148652497,-22.674626148652496,-22.720876148652497,709,710,683,8.079290902449955e-05,801094,25.0,25.0,25.0,2102,260096,270499,270499,-33.28551649563928,21760,5.955700647040071e-24,4.4271007,0.016114354,-0.06822927,8305408,1.1712534,0.048410833,1.0,0.0005,44.363724,128.0,142854.0,0.01,4.3471584,4.2567315,381.0,21760,8305408,348160,2048.0,2048.0,142854.0,0.0,132886528,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09366543628077426,5.211614113050447e-06,2.5713705708692936e-05,6.694374207539385e-05,1.1591558048731502e-05,1.5017001990642013e-05,9.398706148013327e-07,2.1124470324498433e-06,3.0013230799696028e-06,1.390714313050136e-05,2.7337883261236297e-06,8.893689023393042e-06,1.4428903880675265e-05,4.234453252100436e-06,0.008166872103784464,4.367512579880247e-06,0.022199281842367427,0.0002023074106994709,0.02871440794410358,0.0019126800198434825,0.03150039415763651,0.0008147220576569762,1.7988440975333348e-05
1,782336,1151.578567227948,False,382,16419_00000,2025-06-05_10-33-24,1749112404,1.7681970596313477,693.3503289222717,49426,Tegans-MacBook-Air.local,127.0.0.1,693.3503289222717,382,1.817745883159513,1.695260855913187e-05,1.8175388049901113,1.1873160093035313,0.6279110128010598,0.000989232803727471,782336,0.06681294749012998,0.03689836553001442,10431,0.00018129100000052745,-74.83894507574352,-182.88786965748645,2048,75,75,7.540675648398285e-05,0.00033291700000059876,32.3402388688915,5.319758232843972e-05,28,75.0,0.04775909079074584,-44.15719018228389,32.3402388688915,381.0,1151.578567227948,1,0,0,19.5,82.25,0.00016648238806979038,-24.907565025247838,-25.010065025247837,-24.921315025247836,711,711,682,8.067077190372254e-05,803198,25.0,25.0,25.0,2104,260778,271210,271210,-38.772129930003665,21888,5.955700647040071e-24,4.4580812,0.015928648,0.019481182,8327296,1.1594079,0.28702277,1.0,0.0005,57.79948,128.0,142854.0,0.01,4.465968,3.406096,382.0,21888,8327296,350208,2048.0,2048.0,142854.0,0.0,133236736,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09352615471848773,5.206663268613281e-06,2.5667984073971538e-05,6.674732905797491e-05,1.1579695247791813e-05,1.4997417876592555e-05,9.378673395072252e-07,2.1090363512075674e-06,2.997507378215293e-06,1.3865967848052083e-05,2.734196842862535e-06,8.881823936654567e-06,1.4408143484834806e-05,4.227226710499807e-06,0.00816284812461484,4.367747099742831e-06,0.02207794534696648,0.00020157099439446847,0.02871108184480422,0.0019126916994517908,0.03149078086473461,0.0008146157209676302,1.7987846600423923e-05
1,784384,1088.0069742946669,False,383,16419_00000,2025-06-05_10-33-26,1749112406,1.870406150817871,695.2207350730896,49426,Tegans-MacBook-Air.local,127.0.0.1,695.2207350730896,383,1.8182337947379181,1.6897252473501274e-05,1.8180269990202096,1.188124430460496,0.6275924830930489,0.000988413805690061,784384,0.06674567977061174,0.03700372418250709,10458,0.00018129100000052745,-71.10926338056183,-118.39134016241869,2048,75,75,7.530327586490856e-05,0.00033291700000059876,32.350095652923855,5.31110250098135e-05,27,75.0,0.04763426571238318,-36.42662860986796,32.350095652923855,382.0,1088.0069742946669,1,0,0,20.566666666666666,82.36666666666666,0.00016625945931688957,-23.74600446018728,-23.724754460187278,-23.638504460187278,710,709,683,8.059623787519351e-05,805300,25.0,25.0,25.0,2102,261461,271919,271920,-36.0518835430595,21760,5.955700647040071e-24,4.814058,0.01688551,-0.17943284,8349056,1.1364448,0.077297986,1.0,0.0005,41.6308,128.0,142854.0,0.01,4.62326,3.9622824,383.0,21760,8349056,348160,2048.0,2048.0,142854.0,0.0,133584896,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09338655796471886,5.201789599095713e-06,2.5633503936223358e-05,6.663846786878708e-05,1.1565399437009863e-05,1.4979314701435618e-05,9.36775351593528e-07,2.1062769525226e-06,2.9949640236868808e-06,1.3834722636491465e-05,2.7331754934138e-06,8.870967488373444e-06,1.4392310773108057e-05,4.223097870969417e-06,0.00815882597531823,4.367969377947318e-06,0.021957491374089325,0.00020083914657449418,0.028707724314196444,0.0019127013899659516,0.031479993189974985,0.0008145138555063037,1.7986752768919007e-05
1,786432,1158.3469899549837,False,384,16419_00000,2025-06-05_10-33-28,1749112408,1.7573978900909424,696.9781329631805,49426,Tegans-MacBook-Air.local,127.0.0.1,696.9781329631805,384,1.8175870080405394,1.68532799490191e-05,1.8173803957000079,1.187853761985891,0.6272173995121182,0.0009874738376335647,786432,0.06667924028100979,0.03706766633751812,10485,0.00018129100000052745,-69.39884667644455,-134.92511786241062,2048,75,75,7.52464496478673e-05,0.00033291700000059876,32.371555647405295,5.3057919330973114e-05,27,75.0,0.04762129602232006,-36.97172409578705,32.371555647405295,383.0,1158.3469899549837,1,0,0,20.46666666666667,82.36666666666666,0.00016611619141062594,-23.00294889214818,-23.21794889214818,-23.17794889214818,709,710,683,8.052285340535146e-05,807402,25.0,25.0,25.0,2102,262144,272629,272629,-34.64275745772077,21760,5.955700647040071e-24,4.385249,0.01719547,0.011248113,8370816,1.1526213,-0.014336705,1.0,0.0005,51.968914,128.0,142854.0,0.01,4.384971,4.734286,384.0,21760,8370816,348160,2048.0,2048.0,142854.0,0.0,133933056,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.0932466733347535,5.197279829754997e-06,2.561025225733803e-05,6.656891064726142e-05,1.1557460404428908e-05,1.4969710640452468e-05,9.360173824115558e-07,2.1047367548164716e-06,2.9953581820046814e-06,1.3810179474499649e-05,2.729775109922859e-06,8.862452864536874e-06,1.4373894468387727e-05,4.21959461560759e-06,0.008154791967495089,4.368129535881752e-06,0.02183792222363502,0.00020011117441147788,0.028704344730216345,0.0019127071632998815,0.031468069149024086,0.0008144108407821169,1.7985144529390908e-05
1,788480,1145.815007391604,False,385,16419_00000,2025-06-05_10-33-30,1749112410,1.776451826095581,698.7545847892761,49426,Tegans-MacBook-Air.local,127.0.0.1,698.7545847892761,385,1.8171381400401336,1.681015714885644e-05,1.816931627993008,1.1875285910360325,0.6270940509369973,0.0009871528492571243,788480,0.0666085946958035,0.0368717940300013,10513,0.00018129100000052745,-67.36645047403309,-138.39170743404338,2048,75,75,7.516122375653627e-05,0.00033291700000059876,32.356135933862056,5.2964022988231114e-05,28,75.0,0.04754416666207723,-28.700326955870786,32.356135933862056,384.0,1145.815007391604,1,0,0,20.6,82.35,0.00016586208354979788,-22.332150158011018,-22.567150158011017,-22.46715015801102,711,711,682,8.042788214607444e-05,809506,25.0,25.0,25.0,2104,262826,273340,273340,-34.44312398071895,21888,5.955700647040071e-24,4.8565435,0.018936273,-0.040768936,8392704,1.1838667,0.10783851,1.0,0.0005,36.668266,128.0,142854.0,0.01,4.8039355,4.035082,385.0,21888,8392704,350208,2048.0,2048.0,142854.0,0.0,134283264,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09310656098739098,5.194002915638018e-06,2.5571720848272976e-05,6.643540647953492e-05,1.1542012874832833e-05,1.4951594800141752e-05,9.34621330888182e-07,2.1027005182272384e-06,2.991391387534413e-06,1.3787513777580549e-05,2.7250974106446176e-06,8.850162165857833e-06,1.4354466635620749e-05,4.213731328873914e-06,0.008150749261430877,4.368253893719751e-06,0.021719233465352396,0.00019938687777706394,0.02870096262798443,0.0019127098510281382,0.03145504559787321,0.0008143112307668576,1.7983011479375837e-05
1,790528,1155.3802090072998,False,386,16419_00000,2025-06-05_10-33-32,1749112412,1.7617042064666748,700.5162889957428,49426,Tegans-MacBook-Air.local,127.0.0.1,700.5162889957428,386,1.8165468315497324,1.675913557724963e-05,1.816340595463078,1.1872173847156724,0.6268153462576277,0.0009874038207648601,790528,0.06653621477927718,0.03693177510249995,10540,0.00018129100000052745,-80.71377970226249,-147.95831807818047,2048,75,75,7.509779799232875e-05,0.00033291700000059876,32.34960190156504,5.28797694685916e-05,27,75.0,0.047455505624136425,-41.67791165586672,32.34960190156504,385.0,1155.3802090072998,1,0,0,20.400000000000002,82.36666666666666,0.00016570537340889808,-26.882509900754165,-26.895009900754168,-26.936259900754166,710,709,683,8.036094256643129e-05,811608,25.0,25.0,25.0,2102,263509,274049,274050,-37.29597335100877,21760,5.955700647040071e-24,6.0362673,0.016769033,0.08652726,8414464,1.1352447,0.17348367,1.0,0.0005,68.063705,128.0,142854.0,0.01,6.111442,3.4827545,386.0,21760,8414464,348160,2048.0,2048.0,142854.0,0.0,134631424,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09296621152794224,5.190819106389176e-06,2.5552835762102586e-05,6.63625428225992e-05,1.1530390329825119e-05,1.4934684034001248e-05,9.334910275930457e-07,2.1003110060809953e-06,2.9903584099748337e-06,1.3766839915350198e-05,2.7227317251794583e-06,8.843543119509319e-06,1.434021713338337e-05,4.212085286782964e-06,0.008146711088691194,4.368355551452739e-06,0.021601408423313054,0.00019866641015790304,0.028697578466724126,0.001912708760085497,0.03144092131923045,0.0008142093635678206,1.7980376775911713e-05
1,792576,1152.920832464627,False,387,16419_00000,2025-06-05_10-33-33,1749112413,1.765744924545288,702.2820339202881,49426,Tegans-MacBook-Air.local,127.0.0.1,702.2820339202881,387,1.8159999040642352,1.6719454221651e-05,1.8157938565884473,1.1869727187885155,0.6265128527950509,0.000987374362557829,792576,0.06647009232941418,0.03708256459748498,10567,0.00018129100000052745,-78.6098598712431,-137.40096461111096,2048,75,75,7.508752434066237e-05,0.00033291700000059876,32.371577519520194,5.287803604440598e-05,27,75.0,0.04733871096609572,-41.45058196419791,32.371577519520194,386.0,1152.920832464627,1,0,0,22.25,82.35,0.00016572897233344753,-26.118286623747707,-26.14828662374771,-26.34328662374771,709,710,683,8.034539663044079e-05,813710,25.0,25.0,25.0,2102,264192,274759,274759,-37.95098661745574,21760,5.955700647040071e-24,4.5396876,0.016130172,0.11820541,8436224,1.1409625,0.0124892,1.0,0.0005,65.83028,128.0,142854.0,0.01,4.6464834,4.460382,387.0,21760,8436224,348160,2048.0,2048.0,142854.0,0.0,134979584,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09282563213908374,5.18960186243807e-06,2.554858537519216e-05,6.640886567623448e-05,1.1527805402310902e-05,1.4932784370057707e-05,9.344693054212555e-07,2.100857176332918e-06,2.9894058179419925e-06,1.3756450524715792e-05,2.7216899535306488e-06,8.843080830977204e-06,1.4346091163904035e-05,4.2147423794074e-06,0.008142665021180162,4.368426650643859e-06,0.021484461287967962,0.00019795237160334802,0.028694171225826227,0.001912703407476607,0.031425717417400766,0.0008141066691896945,1.7978158965373423e-05
1,794624,1144.5816531199514,False,388,16419_00000,2025-06-05_10-33-35,1749112415,1.7774348258972168,704.0594687461853,49426,Tegans-MacBook-Air.local,127.0.0.1,704.0594687461853,388,1.8155765825235923,1.666600967928941e-05,1.815370887602563,1.1866787774406307,0.6263848576070999,0.0009866568689328656,794624,0.06641132373759395,0.03703295685250794,10594,0.00018129100000052745,-72.30155520907883,-137.40096461111096,2048,75,75,7.505366329124849e-05,0.00033291700000059876,32.35536154206264,5.2844170600901716e-05,27,75.0,0.04720249576620619,-38.65387470559426,32.35536154206264,387.0,1144.5816531199514,1,0,0,22.366666666666664,82.33333333333333,0.00016566527656805652,-24.019268403026285,-24.074268403026284,-24.208018403026287,710,710,682,8.030307451913437e-05,815812,25.0,25.0,25.0,2102,264874,275469,275469,-35.821076588548216,21760,5.955700647040071e-24,4.6881123,0.014573472,0.12783672,8457984,1.1050304,-0.018035293,1.0,0.0005,59.758175,128.0,142854.0,0.01,4.8048987,3.9917605,388.0,21760,8457984,348160,2048.0,2048.0,142854.0,0.0,135327744,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.0926850218960496,5.1925050966862675e-06,2.554237795196293e-05,6.637925147523337e-05,1.1525396857568696e-05,1.4927164612891587e-05,9.337040543771662e-07,2.1002699490314344e-06,2.9881659258266885e-06,1.374197783610599e-05,2.7203422291417508e-06,8.836281541424956e-06,1.4345266554613045e-05,4.214498934521384e-06,0.00813864069141048,4.368492892294212e-06,0.021368372421187443,0.00019724333047887037,0.02869083159689961,0.0019127007993438771,0.031409527997275755,0.000814002670262769,1.7975458373365814e-05
1,796672,1145.2215857484198,False,389,16419_00000,2025-06-05_10-33-37,1749112417,1.7764451503753662,705.8359138965607,49426,Tegans-MacBook-Air.local,127.0.0.1,705.8359138965607,389,1.8151477754483558,1.6622689582114627e-05,1.8149418337265366,1.1864413892562247,0.626194693611029,0.000985512800243968,796672,0.06635763138420743,0.037086058922494086,10622,0.00018129100000052745,-70.27688885661068,-107.10757155415672,2048,75,75,7.50565254364648e-05,0.00033291700000059876,32.32708092732435,5.2836031563637446e-05,28,75.0,0.047076887119854444,-43.07658726323468,32.32708092732435,388.0,1145.2215857484198,1,0,0,20.9,82.30000000000001,0.00016569865269600156,-23.489379618870217,-23.319379618870222,-23.468129618870222,711,710,683,8.02901387193978e-05,817916,25.0,25.0,25.0,2104,265557,276179,276180,-34.82538583813739,21888,5.955700647040071e-24,4.571745,0.01710569,0.05941476,8479872,1.0997119,-0.00065279007,1.0082644,0.0005,43.4857,128.0,142854.0,0.01,4.6201625,5.062626,389.0,21888,8479872,350208,2048.0,2048.0,142854.0,0.0,135677952,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09254425792796225,5.1911463703391905e-06,2.554945512396527e-05,6.640980825268522e-05,1.1528555625164873e-05,1.4925934266661358e-05,9.333626421008996e-07,2.1004560529463927e-06,2.987830004992209e-06,1.3739105180489244e-05,2.721836131775766e-06,8.836322225600262e-06,1.434299540399239e-05,4.212368423849432e-06,0.008134615660934081,4.368537666450774e-06,0.02125314351061374,0.00019653822493971484,0.028687462355928936,0.0019126954521330496,0.0313923540729115,0.000813899394747462,1.7972184777312005e-05
1,798720,1071.4289215711678,False,390,16419_00000,2025-06-05_10-33-39,1749112419,1.900679111480713,707.7365930080414,49426,Tegans-MacBook-Air.local,127.0.0.1,707.7365930080414,390,1.8159650681138715,1.6579792687154213e-05,1.8157593112192714,1.1874967895336623,0.6259578750049186,0.000984826842241933,798720,0.06630988579752113,0.03709478534501045,10649,0.00018129100000052745,-73.82728505222593,-109.56744744179541,2048,75,75,7.503986161662299e-05,0.00033291700000059876,32.35864340796266,5.280482975819012e-05,27,75.0,0.046952909559729736,-40.67707905195298,32.35864340796266,389.0,1071.4289215711678,1,0,0,20.366666666666667,82.43333333333334,0.00016564602204539224,-24.542428350741964,-24.616178350741965,-24.668678350741967,709,710,683,8.027133634811188e-05,820018,25.0,25.0,25.0,2102,266240,276889,276889,-34.13005452836852,21760,8.93355077334488e-24,5.558296,0.021071823,0.058509942,8501632,1.1543547,0.021265507,1.0,0.0005,56.41861,128.0,142854.0,0.01,5.6052628,4.773186,390.0,21760,8501632,348160,2048.0,2048.0,142854.0,0.0,136026112,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09240334646204704,5.189623668053253e-06,2.554287458384233e-05,6.638102896121418e-05,1.1524617352284873e-05,1.4921418825999137e-05,9.329235286598789e-07,2.099945216243448e-06,2.988680142621998e-06,1.3729478348706757e-05,2.720892042614457e-06,8.836090151628709e-06,1.4339767981237787e-05,4.215182123131833e-06,0.008130636479498072,4.368548795836081e-06,0.0211387656869094,0.0001958373471782981,0.02868406059161799,0.0019126877959865117,0.031374163261734804,0.0008137996177754421,1.7968404107336e-05
1,800768,1089.605390634544,False,391,16419_00000,2025-06-05_10-33-41,1749112421,1.8502399921417236,709.5868330001831,49426,Tegans-MacBook-Air.local,127.0.0.1,709.5868330001831,391,1.8162696707727333,1.6541494760244984e-05,1.816063737267078,1.1880630291383265,0.6256940654148698,0.0009871585738194576,800768,0.06632108542424098,0.0396744038399882,10676,0.00018129100000052745,-80.09159243021355,-145.13532580193115,2048,75,75,7.571845257639092e-05,0.00033291700000059876,32.35768139170942,5.366743440107185e-05,27,75.0,0.047041786019486664,-40.784005239386374,32.35768139170942,390.0,1089.605390634544,1,0,0,39.96666666666667,82.16666666666667,0.00016800883875874007,-26.774280810071197,-26.635530810071195,-26.681780810071196,710,710,682,8.112358197390421e-05,822120,25.0,25.0,25.0,2102,266922,277599,277599,-41.058221229828675,21760,1.3400326554447773e-23,5.1123295,0.020525638,0.011167213,8523392,1.1730698,-0.07134986,1.0,0.0005,77.35917,128.0,142854.0,0.01,5.111766,4.8210034,391.0,21760,8523392,348160,2048.0,2048.0,142854.0,0.0,136374272,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09226233259965731,5.239544706489439e-06,2.575662770907671e-05,6.736678351705623e-05,1.2117339407522354e-05,1.5085692309175574e-05,9.415706988555678e-07,2.113636581424798e-06,3.0052494319683928e-06,1.4114106337125431e-05,2.7475069378887917e-06,8.918368397762676e-06,1.4446889381745578e-05,4.267112468257706e-06,0.008126701366024697,4.368556148877663e-06,0.021025244276128084,0.00019514633314962208,0.02868064527465767,0.001912677048417691,0.03135497336887436,0.0008136979048033933,1.7969493432285744e-05
1,802816,1150.2058045330803,False,392,16419_00000,2025-06-05_10-33-43,1749112423,1.7667810916900635,711.3536140918732,49426,Tegans-MacBook-Air.local,127.0.0.1,711.3536140918732,392,1.815736589895006,1.6550249813588638e-05,1.8155307086444064,1.187758968846943,0.6254663776807212,0.0009873932380817531,802816,0.06636827431485977,0.03706377851250067,10704,0.00018129100000052745,-72.26093930889077,-124.54996410084712,2048,75,75,7.557563129884615e-05,0.00033291700000059876,32.33418271777256,5.348722171712917e-05,28,75.0,0.04707415956178309,-26.49749477325034,32.33418271777256,391.0,1150.2058045330803,1,0,0,18.05,82.05,0.00016757940949020398,-24.07947976963026,-24.05697976963026,-24.124479769630263,711,710,683,8.095654220617955e-05,824224,25.0,25.0,25.0,2104,267605,278309,278310,-36.604902670347236,21888,2.010048983167166e-23,4.798154,0.020795679,-0.1483391,8545280,1.1512545,0.09348613,1.0,0.0005,44.527817,128.0,142854.0,0.01,4.6383023,3.8286495,392.0,21888,8545280,350208,2048.0,2048.0,142854.0,0.0,136724480,0.0,5.5915999999989197e-05,4.999999999810711e-06,2.8083000000123093e-05,4.391700000017093e-05,2.1042000000193184e-05,4.9579999998883295e-06,0.09212121807566917,5.231801254399916e-06,2.5717680421274443e-05,6.717788483421272e-05,1.2026585441529485e-05,1.5053505307153711e-05,9.39707768729653e-07,2.110575350752233e-06,3.003212157562512e-06,1.4043548554397884e-05,2.742746043776657e-06,8.906674479566175e-06,1.4420820820470117e-05,4.2561562262626076e-06,0.008122775766172837,4.368559799978089e-06,0.020912561629493703,0.0001944590640668026,0.0286772374287774,0.0019126622595206466,0.031334829028344946,0.0008135952002290112,1.7970093330331997e-05
