num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/env_reset_timer,env_runners/weights_seq_no,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_return_mean,env_runners/connector_pipeline_timer,env_runners/env_step_timer,env_runners/episode_return_max,env_runners/rlmodule_inference_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/time_between_sampling,env_runners/num_env_steps_sampled,env_runners/env_to_module_sum_episodes_length_out,env_runners/sample,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_module_steps_sampled/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,learners/shared_policy/vf_explained_var,learners/shared_policy/weights_seq_no,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/policy_loss,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/mean_kl_loss,learners/shared_policy/total_loss,learners/shared_policy/curr_kl_coeff,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/vf_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,403456,1121.8146666860366,False,197,2301b_00000,2025-06-02_17-41-03,1748878863,1.8142971992492676,351.4608917236328,34831,Tegans-MacBook-Air.local,127.0.0.1,351.4608917236328,197,1.7950287016159843,1.5484764196875718e-05,1.7948229862871716,1.1699029130949135,0.6226380945905141,0.000985212763174615,5379,-153.53649171960353,0.00011158299999980414,196.0,75,75.0,27,-70.34214087072108,0.0002639579999996755,7.616771155928273e-05,-39.83690330499597,5.220432712101379e-05,32.35931020176532,0.03659594612999513,403456,0.046170872059250516,2048,32.35931020176532,0.06621806216656356,75,1121.8146666860366,1,0,0,25.433333333333337,82.3,25.0,25.0,25.0,414214,2102,8.028814783419939e-05,-36.43765560468846,0.00016646969446886472,709,710,683,139864,139865,134485,-23.60696362357369,-23.498213623573694,-23.236963623573693,-0.2821982,197.0,0.01,-0.015574084,50.956554,142854.0,1.3495317,0.0005,3.112947,21760,128.0,0.009838897,5.8220153,4.1359031243948966e-26,1.0,5.851084,4294400,68710400,142854.0,21760,2048.0,0.0,4294400,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13751764813857367,4.216865617930328e-06,2.712882752404893e-06,3.048534892579223e-06,1.4671362993268655e-05,8.811371062857599e-06,1.3609028955737184e-05,1.5024194529002314e-05,1.1570776065751665e-05,2.5393063179742073e-05,2.1509688212081208e-06,5.343237344164982e-06,6.670855536648185e-05,9.417531602290372e-07,0.029370139395152928,0.07045566048288944,1.7763004411200462e-05,0.0018996939305087604,4.586718086530633e-06,0.0008591928984898725,0.024616527257113847,0.00045625920183423404,0.009667151938978758
1,405504,1073.5424640426518,False,198,2301b_00000,2025-06-02_17-41-05,1748878865,1.8936898708343506,353.35458159446716,34831,Tegans-MacBook-Air.local,127.0.0.1,353.35458159446716,198,1.7959785470998249,1.5443666555330314e-05,1.7957731055843003,1.1713891581239644,0.6221037503046086,0.0009841373055428436,5406,-121.26461253193578,0.00011158299999980414,197.0,75,75.0,27,-68.95506148307862,0.0002639579999996755,7.605921060163539e-05,-40.322095632639034,5.208747463158186e-05,32.37282417906063,0.0367798337000022,405504,0.04632163873772648,2048,32.37282417906063,0.0661921679509426,75,1073.5424640426518,1,0,0,25.53333333333333,82.03333333333333,25.0,25.0,25.0,416316,2102,8.018570214505964e-05,-34.504087548158694,0.0001662168487387882,710,709,683,140574,140574,135168,-22.930437161026195,-22.966687161026194,-23.057937161026192,0.01027298,198.0,0.01,0.04750846,43.339966,142854.0,1.3108506,0.0005,4.40111,21760,128.0,0.010655885,4.344703,4.1359031243948966e-26,1.0,4.310303,4316160,69058560,142854.0,21760,2048.0,0.0,4316160,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13713089930888991,4.208849824093251e-06,2.7119204823938007e-06,3.045117824505461e-06,1.4650045663602498e-05,8.799232994839613e-06,1.3583605146950677e-05,1.5010106991864375e-05,1.1562213509823938e-05,2.5368275613357073e-05,2.148190311019996e-06,5.335944497821389e-06,6.655693436549572e-05,9.409065715372028e-07,0.029374630441921554,0.07003330193798148,1.7773641233743828e-05,0.001899779898082488,4.586467536821235e-06,0.0008588410561684971,0.02466087066367166,0.0004539315356108325,0.009656853638902263
1,407552,1183.6985119150556,False,199,2301b_00000,2025-06-02_17-41-07,1748878867,1.7197790145874023,355.07436060905457,34831,Tegans-MacBook-Air.local,127.0.0.1,355.07436060905457,199,1.7951793253788264,1.5408389889830862e-05,1.7949741432784572,1.171184265702725,0.6215121819715622,0.000983138852487649,5434,-115.73406410503534,0.00011158299999980414,198.0,75,75.0,28,-70.21016850019683,0.0002639579999996755,7.59274301210508e-05,-33.59662337259689,5.1971370853846256e-05,32.34855619753808,0.03665424621250693,407552,0.04641595221245674,2048,32.34855619753808,0.06615037844612322,75,1183.6985119150556,1,0,0,22.5,81.85,25.0,25.0,25.0,418420,2104,8.006679393759796e-05,-34.583267621153,0.00016592536021434984,711,711,682,141285,141285,135850,-23.467139500065606,-23.489639500065604,-23.253389500065605,0.05302787,199.0,0.01,0.05891619,57.402714,142854.0,1.3060071,0.0005,2.3937564,21888,128.0,0.010885231,5.0926113,4.1359031243948966e-26,1.0084746,5.0467553,4338048,69408768,142854.0,21888,2048.0,0.0,4338048,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13674446511598598,4.199014338603942e-06,2.707148688812123e-06,3.041340613785645e-06,1.462813910935333e-05,8.78369733370966e-06,1.3553651500716491e-05,1.4978458951469561e-05,1.1547505097879297e-05,2.5333298403628934e-05,2.1447316373060867e-06,5.330142011630695e-06,6.639176088517115e-05,9.391526671885662e-07,0.02937892598291529,0.06961304249792338,1.7783722419396567e-05,0.001899859706111692,4.58619662629663e-06,0.0008584917980037,0.024703659282672603,0.0004516143467917142,0.009646515118833401
1,409600,1172.942541073453,False,200,2301b_00000,2025-06-02_17-41-09,1748878869,1.7358589172363281,356.8102195262909,34831,Tegans-MacBook-Air.local,127.0.0.1,356.8102195262909,200,1.7945314546250384,1.5376385991370116e-05,1.7943250993456725,1.1709328622056976,0.6210931001518462,0.000996368713962955,5461,-133.14669437399067,0.00011158299999980414,199.0,75,75.0,27,-69.95611099761857,0.0002639579999996755,7.580090189106357e-05,-33.59662337259689,5.1840498856823334e-05,32.33464350837704,0.03658231033750738,409600,0.046404116541614304,2048,32.33464350837704,0.06609860655857835,75,1172.942541073453,1,0,0,21.75,81.85,25.0,25.0,25.0,420522,2102,7.996429558584399e-05,-36.05063416843147,0.00016565584373557575,709,710,683,141994,141995,136533,-23.364536999206184,-23.302036999206184,-23.289536999206184,-0.026525497,200.0,0.01,0.037856936,49.50221,142854.0,1.365463,0.0005,4.3580203,21888,128.0,0.009565836,4.8343687,4.1359031243948966e-26,1.0,4.810167,4359936,69758976,142854.0,21888,2048.0,0.0,4359936,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13635839767530922,4.1910849307793395e-06,2.7028509147213134e-06,3.0381203238033954e-06,1.460973747123222e-05,8.770486859908173e-06,1.352616954262314e-05,1.4952272199461527e-05,1.153073931495717e-05,2.5298504286013898e-05,2.141099172014478e-06,5.323191244544003e-06,6.624576479241427e-05,9.373272045225217e-07,0.029383043725044966,0.06919487684557266,1.7793441217215182e-05,0.001899934539990504,4.585943387234046e-06,0.0008581427741965814,0.024744915513127158,0.00044930772939541736,0.00963615404210203
1,411648,1153.2754776284596,False,201,2301b_00000,2025-06-02_17-41-10,1748878870,1.7384541034698486,358.54867362976074,34831,Tegans-MacBook-Air.local,127.0.0.1,358.54867362976074,201,1.7939326871587884,1.5333032131958685e-05,1.7937265441822154,1.1708100589936403,0.6206189033203278,0.0009954662768236117,5488,-113.27745419406027,0.00011158299999980414,200.0,75,75.0,27,-68.23788200490726,0.0002639579999996755,7.579854066195696e-05,-36.19222983143213,5.182931818161471e-05,32.36726130496331,0.036935365052493695,411648,0.04637997791664559,2048,32.36726130496331,0.06604635143878015,75,1153.2754776284596,1,0,0,25.333333333333332,82.03333333333333,25.0,25.0,25.0,422624,2102,7.997088863657727e-05,-35.996467557836354,0.0001656735673466842,710,709,683,142704,142704,137216,-22.915960668302414,-22.709710668302414,-22.612210668302414,0.08055198,201.0,0.01,0.1500868,42.1311,142854.0,1.3515577,0.0005,3.1662016,21760,128.0,0.008348432,5.236165,4.1359031243948966e-26,1.0,5.099594,4381696,70107136,142854.0,21760,2048.0,0.0,4381696,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1359728749078344,4.189735645733231e-06,2.7043920674733237e-06,3.040671097671425e-06,1.460637285507861e-05,8.773784689528287e-06,1.3521443395318928e-05,1.4963147485026049e-05,1.1539107749229214e-05,2.529844549698265e-05,2.142013050055584e-06,5.323955098768117e-06,6.623221165499966e-05,9.366680225683689e-07,0.02938699365303376,0.06877880861861915,1.7803283066834812e-05,0.0019000098287211286,4.58569909329318e-06,0.0008577990233858052,0.024784756803044358,0.0004470122579123672,0.009625803172893405
1,413696,1020.6574952088504,False,202,2301b_00000,2025-06-02_17-41-12,1748878872,1.9911458492279053,360.53981947898865,34831,Tegans-MacBook-Air.local,127.0.0.1,360.53981947898865,202,1.7958676402872,1.533886181059196e-05,1.795660999990393,1.1725451629937036,0.6208141584471245,0.0009966807840552784,5515,-135.70743805644395,0.00011158299999980414,201.0,75,75.0,27,-68.3980860089101,0.0002639579999996755,7.727303297571766e-05,-36.19222983143213,5.317788562720308e-05,32.36224686712975,0.04282645524999566,413696,0.04633494872962222,2048,32.36224686712975,0.06621822067760424,75,1020.6574952088504,1,0,0,36.833333333333336,82.86666666666666,25.0,25.0,25.0,424726,2102,8.133669546567082e-05,-32.68528536658215,0.00016980674591370458,710,710,682,143414,143414,137898,-22.738945336303374,-22.830195336303372,-22.828945336303374,0.31313205,202.0,0.01,-0.028139206,25.329239,142854.0,1.3248198,0.0005,4.803316,21760,128.0,0.010437747,4.000599,4.1359031243948966e-26,1.0082644,4.041986,4403456,70455296,142854.0,21760,2048.0,0.0,4403456,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13558779971844157,4.285510532798305e-06,2.7418122008745437e-06,3.0797114968225127e-06,1.4877248454562444e-05,8.976351523495173e-06,1.3884828607285138e-05,1.5245484242559204e-05,1.1736666155196439e-05,2.5817498358349454e-05,2.1751121907264617e-06,5.402301826960808e-06,6.838405830573783e-05,9.497274935846946e-07,0.029390766932290268,0.06836482664772016,1.7813986235340272e-05,0.001900083214123144,4.585551090891019e-06,0.0008574545417138285,0.024823136050611903,0.00044473842758603605,0.009615431780664745
1,415744,1086.732085055105,False,203,2301b_00000,2025-06-02_17-41-14,1748878874,1.8714301586151123,362.41124963760376,34831,Tegans-MacBook-Air.local,127.0.0.1,362.41124963760376,203,1.7965848838843275,1.5320473192713632e-05,1.7963783062404894,1.1725455605337671,0.6215230851926534,0.001000504806214901,5543,-98.08356208047275,0.00011158299999980414,202.0,75,75.0,28,-65.22751076885379,0.0002639579999996755,7.723368977090472e-05,-39.021614926722194,5.3109485152969653e-05,32.32950143099526,0.037424497477495745,415744,0.04633940805226828,2048,32.32950143099526,0.06636235250844258,75,1086.732085055105,1,0,0,29.633333333333336,82.33333333333333,25.0,25.0,25.0,426830,2104,8.127719438912623e-05,-31.460500359509428,0.00016950517836495212,710,711,683,144124,144125,138581,-21.757086922951256,-21.869586922951257,-21.600836922951256,0.21563071,203.0,0.01,-0.09371672,28.414278,142854.0,1.3266727,0.0005,4.8549066,21888,128.0,0.009249344,3.8773336,4.1359031243948966e-26,1.0,3.984317,4425344,70805504,142854.0,21888,2048.0,0.0,4425344,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13520342716614578,4.291407652733405e-06,2.740395338814444e-06,3.075510614394079e-06,1.4862836688159939e-05,8.966077514700093e-06,1.3864473191551116e-05,1.5231897565120336e-05,1.1726636801063028e-05,2.5774761125771995e-05,2.1732969319589044e-06,5.399057957992974e-06,6.825404675253994e-05,9.495228997977372e-07,0.029394397604996344,0.06795295396877729,1.782488251217052e-05,0.0019001663475342503,4.585430778626705e-06,0.0008571126947729544,0.024860157629247797,0.00044247743094044147,0.009605123710963368
1,417792,899.7215223503223,False,204,2301b_00000,2025-06-02_17-41-17,1748878877,2.2654802799224854,364.67672991752625,34831,Tegans-MacBook-Air.local,127.0.0.1,364.67672991752625,204,1.8012346708754843,1.5271848460984027e-05,1.8010282756780847,1.1745007628484292,0.6242187864207271,0.0009997030881528568,5570,-104.27565662970778,0.00011158299999980414,203.0,75,75.0,27,-73.65116712610997,0.0002639579999996755,7.749031116907495e-05,-40.54151391663409,7.117722230680422e-05,32.35027401581864,0.04339452280000358,417792,0.04644771818932094,2048,32.35027401581864,0.0666015841025895,75,899.7215223503223,1,0,0,31.100000000000005,82.10000000000001,25.0,25.0,25.0,428932,2102,8.152237314913278e-05,-36.23080201950433,0.000170000442420186,710,709,683,144834,144834,139264,-24.19538904203666,-24.834139042036657,-24.62163904203666,0.12929821,204.0,0.01,-0.030174378,42.926994,142854.0,1.3326151,0.0005,3.7457755,21760,128.0,0.010110855,5.7926135,4.1359031243948966e-26,1.0082644,5.836114,4447104,71153664,142854.0,21760,2048.0,0.0,4447104,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13484541433492409,4.307647861670047e-06,2.7489453288320525e-06,3.0832500171620057e-06,1.4921834837259027e-05,9.008088541971986e-06,1.3934627194565629e-05,1.529328132732142e-05,1.1753618674454028e-05,2.583701899828253e-05,2.179774566293767e-06,5.408038538136977e-06,6.853990620572704e-05,9.518103721028812e-07,0.02939795883755507,0.06754320771074851,1.7835533564838326e-05,0.0019002503932557197,4.585291817498904e-06,0.0008567716768167255,0.024921394133605917,0.00044022785118500346,0.009594886842777954
1,419840,1120.942263103072,False,205,2301b_00000,2025-06-02_17-41-18,1748878878,1.815640926361084,366.49237084388733,34831,Tegans-MacBook-Air.local,127.0.0.1,366.49237084388733,205,1.8013329033367291,1.53166299767282e-05,1.8011262716713035,1.1747782989699447,0.6240366793865194,0.001000991057271258,5597,-120.02094475402068,0.00011158299999980414,204.0,75,75.0,27,-68.46884775966784,0.0002639579999996755,7.764594313245888e-05,-43.58309443331522,6.872811095813177e-05,32.35578185965549,0.038384752804997785,419840,0.04691029291923926,2048,32.35578185965549,0.06692566281558529,75,1120.942263103072,1,0,0,27.35,81.85,25.0,25.0,25.0,431034,2102,8.169466569199593e-05,-34.09307528852785,0.0001703273005508735,710,710,682,145544,145544,139946,-22.82919925322261,-22.89044925322261,-22.74919925322261,-0.09314418,205.0,0.01,-0.14104629,39.15844,142854.0,1.3259592,0.0005,4.3275466,21760,128.0,0.008778425,5.216508,4.1359031243948966e-26,1.0,5.3708134,4468864,71501824,142854.0,21760,2048.0,0.0,4468864,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1344874282968102,4.3162652775849455e-06,2.751120714231212e-06,3.091290698666505e-06,1.4955157216642393e-05,9.034051050413863e-06,1.399298197110532e-05,1.533847480156386e-05,1.1762895233978883e-05,2.5874079064344193e-05,2.1796976558301564e-06,5.413582191403958e-06,6.87585112666234e-05,9.524496855538589e-07,0.029401360264002117,0.06713555081578343,1.7846384908206312e-05,0.001900335270628007,4.585138792517172e-06,0.0008564371054501457,0.02498069675051395,0.0004379885611815823,0.009584661895385156
1,421888,1138.7937291947244,False,206,2301b_00000,2025-06-02_17-41-20,1748878880,1.7850172519683838,368.2773880958557,34831,Tegans-MacBook-Air.local,127.0.0.1,368.2773880958557,206,1.8011309493033618,1.5308873676806387e-05,1.8009241272945904,1.1747720547302452,0.6238399075926541,0.0010027290666988343,5625,-113.88002142852673,0.00011158299999980414,205.0,75,75.0,28,-72.82119631015536,0.0002639579999996755,7.748841498553416e-05,-42.2048646796118,6.633979932800052e-05,32.34009717470365,0.037433005775008896,421888,0.04722542941786718,2048,32.34009717470365,0.06716785472332096,75,1138.7937291947244,1,0,0,26.133333333333336,81.96666666666665,25.0,25.0,25.0,433138,2104,8.152800113359743e-05,-37.25376823572036,0.00016992732846737692,710,711,683,146254,146255,140629,-24.30581543671846,-24.189565436718464,-24.32581543671846,-0.060235143,206.0,0.01,-0.07185771,59.269016,142854.0,1.3684855,0.0005,3.6809802,21888,128.0,0.010307642,5.592796,4.1359031243948966e-26,1.0,5.6783385,4490752,71852032,142854.0,21888,2048.0,0.0,4490752,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.1341295158338251,4.302472006344673e-06,2.745025240374057e-06,3.0828386490779553e-06,1.493082710027643e-05,9.012361661008182e-06,1.3953260021887541e-05,1.5310703966181732e-05,1.1735974373239979e-05,2.5815617781824967e-05,2.176740838881758e-06,5.406990265453186e-06,6.855855887129197e-05,9.512326128911586e-07,0.029404588091036465,0.06672999263794657,1.785678147135117e-05,0.0019004165463135264,4.584992798856419e-06,0.0008561040899432151,0.02503815891317046,0.00043576155499311224,0.009574416058255935
1,423936,1148.2115390350802,False,207,2301b_00000,2025-06-02_17-41-22,1748878882,1.7727999687194824,370.0501880645752,34831,Tegans-MacBook-Air.local,127.0.0.1,370.0501880645752,207,1.8008092548103287,1.5303704940055943e-05,1.8006023981016446,1.174722709182943,0.6235672614267278,0.0010036005260317562,5652,-108.34300570413038,0.00011158299999980414,206.0,75,75.0,27,-68.89650178734315,0.0002639579999996755,7.733778834341128e-05,-32.601181513799034,6.428688676644967e-05,32.358878826767445,0.03710186656500611,423936,0.04741624893276228,2048,32.358878826767445,0.06731416977855113,75,1148.2115390350802,1,0,0,25.8,81.80000000000001,25.0,25.0,25.0,435240,2102,8.139635424372526e-05,-33.722283711138395,0.00016953818756938936,710,709,683,146964,146964,141312,-22.866750595781042,-22.988000595781042,-23.04175059578104,0.14457369,207.0,0.01,0.105270125,45.571873,142854.0,1.3519418,0.0005,4.980818,21760,128.0,0.010736878,6.1624827,4.1359031243948966e-26,1.0,6.0707326,4512512,72200192,142854.0,21760,2048.0,0.0,4512512,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13377171194807003,4.291453472558564e-06,2.7413528486380256e-06,3.0775605795413415e-06,1.4897487508050232e-05,8.994320532909652e-06,1.3919752088010281e-05,1.527582445749231e-05,1.1707204574035236e-05,2.5767641968559172e-05,2.1722565361018945e-06,5.399838341974639e-06,6.838336630219345e-05,9.498892383274076e-07,0.02940768791720373,0.06632651479778488,1.7867377164744952e-05,0.0019004945087582733,4.5852121111882736e-06,0.0008557697701358801,0.025093789454598787,0.0004335453192722947,0.009564151238379759
1,425984,1178.9005299080077,False,208,2301b_00000,2025-06-02_17-41-24,1748878884,1.725912094116211,371.7761001586914,34831,Tegans-MacBook-Air.local,127.0.0.1,371.7761001586914,208,1.8000214639222252,1.5255247890852912e-05,1.7998148220406276,1.1744924204211133,0.6230099750624604,0.0010034207707714231,5679,-200.20458238400664,0.00011158299999980414,207.0,75,75.0,27,-78.64661772488063,0.0002639579999996755,7.705582468619268e-05,-38.63580395592116,6.242329382854629e-05,32.37139204016289,0.03699704931999861,425984,0.04750275914133779,2048,32.37139204016289,0.06739479247703956,75,1178.9005299080077,1,0,0,20.566666666666666,81.8,25.0,25.0,25.0,437342,2102,8.115181470089169e-05,-37.78525854377418,0.00016889375007587027,710,710,682,147674,147674,141994,-26.276789241626872,-26.09428924162687,-26.27553924162687,0.04054439,208.0,0.01,-0.088828795,99.73706,142854.0,1.3614671,0.0005,4.3510227,21760,128.0,0.00854213,4.548447,4.1359031243948966e-26,1.0,4.650891,4534272,72548352,142854.0,21760,2048.0,0.0,4534272,2048.0,348160,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13341411025514668,4.2706525606715916e-06,2.7349023131655827e-06,3.068428563277879e-06,1.4852849489731997e-05,8.95801199556408e-06,1.3863047392250447e-05,1.5223048405521505e-05,1.1673141927754964e-05,2.5687045600856573e-05,2.1667494618745574e-06,5.384184947754398e-06,6.805865232185485e-05,9.474210421283025e-07,0.029410687263038544,0.06592511363176264,1.7879537766118988e-05,0.0019005884410994945,4.58553513799288e-06,0.0008554349013156959,0.02514756689430723,0.00043134027381039314,0.009553933477395277
1,428032,1140.8225329794552,False,209,2301b_00000,2025-06-02_17-41-26,1748878886,1.7767071723937988,373.5528073310852,34831,Tegans-MacBook-Air.local,127.0.0.1,373.5528073310852,209,1.7997460205330031,1.5415195412008048e-05,1.7995231009002208,1.1743967537169018,0.6228128915618355,0.0010039086530639312,5707,-105.49854661259629,0.00011158299999980414,208.0,75,75.0,28,-67.91153113512851,0.0002639579999996755,7.691063131464549e-05,-35.41302918490709,6.089462346647304e-05,32.352257462033585,0.03699793954750518,428032,0.04749000480324023,2048,32.352257462033585,0.06741823070318724,75,1140.8225329794552,1,0,0,22.75,81.75,25.0,25.0,25.0,439446,2104,8.098691255063238e-05,-33.918560402648225,0.00016849073810281927,710,711,683,148384,148385,142677,-22.777177045042844,-22.623427045042845,-22.510927045042845,0.07088488,209.0,0.01,0.12325608,42.93401,142854.0,1.3332736,0.0005,3.5604084,21888,128.0,0.008282674,4.990263,4.1359031243948966e-26,1.0,4.8803396,4556160,72898560,142854.0,21888,2048.0,0.0,4556160,2048.0,350208,0.0,1.2416999999764755e-05,4.125000000243517e-06,4.5829999999469325e-06,3.0999999999892225e-05,2.0083999999975788e-05,4.720799999979874e-05,0.13305662372068697,4.257023857035876e-06,2.72842442555072e-06,3.0635516595981097e-06,1.4821913356535377e-05,8.930678022714512e-06,1.3825010898945955e-05,1.5185689108641914e-05,1.1652138465712244e-05,2.563726616507172e-05,2.162779427139258e-06,5.376932987893233e-06,6.78287879952207e-05,9.459764455622532e-07,0.02941351863236494,0.06552580598758105,1.789117671774846e-05,0.0019006817119430165,4.585851583051255e-06,0.0008551025153948994,0.02519953228127604,0.000429145391425801,0.009543705569006643
