num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/env_step_timer,env_runners/sample,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/weights_seq_no,env_runners/time_between_sampling,env_runners/env_reset_timer,env_runners/num_env_steps_sampled,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/module_episode_returns_mean/shared_policy,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_episode_returns_mean/agent_0,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_2,env_runners/num_agent_steps_sampled/agent_0,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,learners/shared_policy/policy_loss,learners/shared_policy/weights_seq_no,learners/shared_policy/num_trainable_parameters,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/entropy,learners/shared_policy/mean_kl_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/num_module_steps_trained,learners/shared_policy/total_loss,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/vf_loss_unclipped,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch
1,833536,1122.6219910986572,False,407,5a2d7_00000,2025-06-04_17-03-56,1749049436,1.8125441074371338,747.4416964054108,46435,Tegans-MacBook-Air.local,127.0.0.1,747.4416964054108,407,1.838991082503964,1.3991776475465951e-05,1.8387877366524155,1.194863906510175,0.6415951704338249,0.0010169238822217085,7.579779169095447e-05,0.06626008631618964,32.37233903394586,5.2797770015281304e-05,0.0004924169999993566,32.37233903394586,0.03803138736251952,75,75,833536,-35.3958707984632,-131.05382569474534,27,11113,406.0,0.048309980565057344,0.00032916700000029664,2048,75.0,-70.74681413740134,1122.6219910986572,1,0,0,26.666666666666668,83.2,0.00016638404102116192,-34.7566581365169,8.133713320913977e-05,-23.72435471246711,-23.56185471246711,-23.460604712467113,2102,288958,288959,277845,855762,710,709,683,25.0,25.0,25.0,0.06557965,407.0,142854.0,4.7486477,0.116381645,0.0005,1.1613975,0.013552932,1.0,7.4446258088000885e-25,0.01,3.4522862,8872192,21760,4.8026133,128.0,61.496227,142854.0,141955072,0.0,2048.0,8872192,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09429153414325073,2.114958851261023e-06,2.522921343758249e-05,9.391005560324067e-07,5.191335416756962e-06,1.1650849294732815e-05,1.4982854639419904e-05,6.707202502177928e-05,1.4730602830462269e-05,2.7519812979437856e-06,9.070621922517754e-06,3.103891343963409e-06,1.3707848486736738e-05,4.381853670674081e-06,0.0008300719960681271,0.0020138083516859453,0.031921705181348424,4.964628385007495e-06,0.02158883872525353,0.00018640601810261965,0.008081995541112852,2.2610049178680885e-05,0.02950342120905576
1,835584,1056.0683290399725,False,408,5a2d7_00000,2025-06-04_17-03-58,1749049438,1.9281330108642578,749.369829416275,46435,Tegans-MacBook-Air.local,127.0.0.1,749.369829416275,408,1.839844160008924,1.3965188711597272e-05,1.8396410601258903,1.1958007595250737,0.6415138887294866,0.0010160300633994858,7.691378560809136e-05,0.06638584449997459,32.354451676925066,5.3716938928804266e-05,0.0004924169999993566,32.354451676925066,0.040287638904978565,75,75,835584,-40.83471525985027,-122.38208423415509,28,11141,407.0,0.048252609457787685,0.00032916700000029664,2048,75.0,-70.46884821400121,1056.0683290399725,1,0,0,39.45,82.6,0.00016872043804806069,-33.72886385520089,8.292241988221236e-05,-23.49628273800041,-23.35128273800041,-23.62128273800041,2104,289669,289669,278528,857866,710,711,683,25.0,25.0,25.0,0.0670716,408.0,142854.0,4.9611654,0.05348265,0.0005,1.171125,0.012213467,1.0,7.4446258088000885e-25,0.01,4.0662913,8893952,21760,5.0165257,128.0,44.462982,142854.0,142303232,0.0,2048.0,8893952,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09414500891518068,2.1381265772879273e-06,2.5521356825861337e-05,9.491394224910018e-07,5.2277991345853e-06,1.1760387125328118e-05,1.52379213861658e-05,6.830265769715826e-05,1.4900592895510895e-05,2.7817222055595986e-06,9.221557888453526e-06,3.138754225496958e-06,1.398395818645324e-05,4.4624846174212876e-06,0.0008301341598227752,0.002013555467259225,0.03189835888652912,4.9632268104180716e-06,0.021472373891456877,0.00018579460451565642,0.008079126666339252,2.258478755331691e-05,0.029500518559632927
1,837632,1130.6015457606372,False,409,5a2d7_00000,2025-06-04_17-04-00,1749049440,1.7997357845306396,751.1695652008057,46435,Tegans-MacBook-Air.local,127.0.0.1,751.1695652008057,409,1.839403317578834,1.3935116825234638e-05,1.8392004599346314,1.1957628681798236,0.6411123081821912,0.0010155672627651655,7.69392742249576e-05,0.06652880288890468,32.35496368767196,5.379988235750253e-05,0.0004924169999993566,32.35496368767196,0.03813541040498478,75,75,837632,-43.19624907032053,-122.38208423415509,27,11168,408.0,0.048204200496539965,0.00032916700000029664,2048,75.0,-65.79909456124322,1130.6015457606372,1,0,0,25.633333333333336,82.5,0.00016885672598218165,-33.63422788779927,8.291136466893844e-05,-22.008448187081076,-21.827198187081077,-21.963448187081077,2102,290379,290379,279210,859968,710,710,682,25.0,25.0,25.0,0.2005768,409.0,142854.0,5.0771,0.047128975,0.0005,1.1817788,0.015571976,1.0,7.4446258088000885e-25,0.01,4.198844,8915712,21760,5.2658587,128.0,31.821774,142854.0,142651392,0.0,2048.0,8915712,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09399838184235772,2.140452856083443e-06,2.5531132986583175e-05,9.487729248458004e-07,5.2310695265798554e-06,1.1769894569723274e-05,1.525021305071387e-05,6.839367808935891e-05,1.4912150919716176e-05,2.7860684758981327e-06,9.237610749660323e-06,3.1433428010587877e-06,1.4006269781803531e-05,4.464685336537702e-06,0.0008301903814027336,0.0020132955096858756,0.031874096413688074,4.961777704475905e-06,0.02135676679126363,0.00018518618269862332,0.008076234698607004,2.2559053455533774e-05,0.029497608462677637
1,839680,1128.1737810423654,False,410,5a2d7_00000,2025-06-04_17-04-02,1749049442,1.8046207427978516,752.9741859436035,46435,Tegans-MacBook-Air.local,127.0.0.1,752.9741859436035,410,1.8390170969030457,1.3888265656464534e-05,1.8388146249152848,1.195667188668025,0.6408239076003687,0.0010143257601368573,7.689631045093554e-05,0.06664438772914623,32.36845518003858,5.377015709725313e-05,0.0004924169999993566,32.36845518003858,0.03775644074500434,75,75,839680,-26.929388723808316,-171.69069017543296,27,11195,409.0,0.04810707865870228,0.00032916700000029664,2048,75.0,-71.66608935467647,1128.1737810423654,1,0,0,22.566666666666666,82.46666666666667,0.0001688384512316898,-36.31455555685172,8.279585755358223e-05,-23.877029784892155,-23.832029784892157,-23.957029784892157,2102,291088,291089,279893,862070,710,709,683,25.0,25.0,25.0,0.06453265,410.0,142854.0,4.1573644,0.2607361,0.0005,1.1551391,0.01255025,1.0,7.4446258088000885e-25,0.01,4.269966,8937472,21760,4.2103457,128.0,55.212097,142854.0,142999552,0.0,2048.0,8937472,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09385172146839968,2.1380820740229257e-06,2.5532052631504795e-05,9.475887184922128e-07,5.228723983828437e-06,1.1767599661901174e-05,1.523916586684605e-05,6.84073347115919e-05,1.4916385868628624e-05,2.7826922838251106e-06,9.236162662247656e-06,3.140298845557174e-06,1.3998048332094617e-05,4.458790047519128e-06,0.0008302480276351091,0.0020130302790172688,0.0318489344627152,4.960298757971856e-06,0.021242012924885104,0.00018458378315748238,0.008073335682562764,2.253314226095803e-05,0.029494716303305482
1,841728,1120.9431060953245,False,411,5a2d7_00000,2025-06-04_17-04-04,1749049444,1.7936429977416992,754.7678289413452,46435,Tegans-MacBook-Air.local,127.0.0.1,754.7678289413452,411,1.8385246805140143,1.3864383000177976e-05,1.8383221540861319,1.1954536159513443,0.6405435739443647,0.0010145391725354532,7.674364486532681e-05,0.06674255009444219,32.348110556648145,5.3651606718461555e-05,0.0004924169999993566,32.348110556648145,0.03753410250749397,75,75,841728,-28.548243355345853,-105.01408684738192,28,11223,410.0,0.048024886171273616,0.00032916700000029664,2048,75.0,-66.13752484535365,1120.9431060953245,1,0,0,35.9,82.25,0.00016850795085785773,-32.96856027682455,8.258010012560485e-05,-21.960424948451227,-22.070424948451226,-22.10667494845123,2104,291799,291799,280576,864174,710,711,683,25.0,25.0,25.0,-0.13581203,411.0,142854.0,5.2821264,0.19732016,0.0005,1.2044855,0.015688332,1.0,7.4446258088000885e-25,0.01,5.5166364,8959360,21888,5.1342697,128.0,36.191715,142854.0,143349760,0.0,2048.0,8959360,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09370520905543657,2.135752981233721e-06,2.5489912875209492e-05,9.457388691073084e-07,5.222023916344379e-06,1.1757086640924328e-05,1.5196339412219586e-05,6.823984383775357e-05,1.4888273718388767e-05,2.7785539169400326e-06,9.211834154725933e-06,3.1384610603395944e-06,1.3955495186236894e-05,4.4476500290349195e-06,0.0008303073769046988,0.0020127688442110685,0.03182288602862041,4.959099012618805e-06,0.021128148617455017,0.00018399025468889224,0.008070495410869538,2.250955588493931e-05,0.02949189020547451
1,843776,1014.4795743337935,False,412,5a2d7_00000,2025-06-04_17-04-06,1749049446,2.006657123565674,756.7744860649109,46435,Tegans-MacBook-Air.local,127.0.0.1,756.7744860649109,412,1.8401680016188742,1.3853659170244312e-05,1.8399648346252708,1.197445803131831,0.6401966857049215,0.0010131258608103986,7.663201197752777e-05,0.0668107068993132,32.34304776474178,5.3579530403474623e-05,0.0004924169999993566,32.34304776474178,0.03741734242749231,75,75,843776,-33.294713540921606,-113.95488802177027,27,11250,411.0,0.04794483435127008,0.00032916700000029664,2048,75.0,-71.64342825603359,1014.4795743337935,1,0,0,26.233333333333334,82.23333333333333,0.00016829929600590477,-34.3222676215421,8.244494800455452e-05,-23.917809418677848,-23.87780941867785,-23.847809418677848,2102,292509,292509,281258,866276,710,710,682,25.0,25.0,25.0,-0.1415961,412.0,142854.0,3.9361298,-0.05745697,0.0005,1.1808654,0.016390745,1.0,7.4446258088000885e-25,0.01,4.1020164,8981248,21888,3.7827256,128.0,41.083088,142854.0,143699968,0.0,2048.0,8981248,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09355878973938589,2.1346467504179064e-06,2.5464517467570508e-05,9.447091372351623e-07,5.2190831760850655e-06,1.1748295331666562e-05,1.516626792598182e-05,6.813075800898062e-05,1.4880227217620609e-05,2.7747208225670117e-06,9.2019911122416e-06,3.137119653751925e-06,1.3935712716528005e-05,4.438541712626191e-06,0.0008303727560861353,0.002012508068373095,0.03179598382806124,4.9580022322984074e-06,0.02101515694068104,0.00018340214261136303,0.008067672019341918,2.2485917022209784e-05,0.029489107203769828
1,845824,1131.6705028915305,False,413,5a2d7_00000,2025-06-04_17-04-07,1749049447,1.798924207687378,758.5734102725983,46435,Tegans-MacBook-Air.local,127.0.0.1,758.5734102725983,413,1.8397177620226848,1.3843452578821544e-05,1.8395146641890172,1.197314322180513,0.6398773430078724,0.0010124946022033205,7.668457145821691e-05,0.06686651183090968,32.37235628484419,5.362484010647069e-05,0.0004924169999993566,32.37235628484419,0.03791605268250123,75,75,845824,-33.48690319180685,-94.46324424300343,27,11277,412.0,0.04811482526210238,0.00032916700000029664,2048,75.0,-60.41885086456813,1131.6705028915305,1,0,0,22.933333333333334,82.26666666666667,0.0001683947132018728,-30.09336626234114,8.244116882412702e-05,-20.047116954856047,-20.352116954856047,-20.019616954856048,2102,293218,293219,281941,868378,710,709,683,25.0,25.0,25.0,-0.06907197,413.0,142854.0,3.9478421,-0.0463742,0.0005,1.2370305,0.015373468,1.0,7.4446258088000885e-25,0.01,5.394307,9003008,21760,3.8664,128.0,36.131893,142854.0,144048128,0.0,2048.0,9003008,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09341252866795069,2.1377951015239183e-06,2.5479825852610793e-05,9.456932398173208e-07,5.2190007260630335e-06,1.1756805957335313e-05,1.5177212714447831e-05,6.81887791005263e-05,1.4896015689300153e-05,2.774758345670705e-06,9.218353343020737e-06,3.1373758165944814e-06,1.3952398183841615e-05,4.4391241251292154e-06,0.000830432046946254,0.002012246052067463,0.03176826528291039,4.956902377682684e-06,0.020903000849180797,0.00018281751874990986,0.008064834746103769,2.2462145781146814e-05,0.029486480185578697
1,847872,1110.052169400389,False,414,5a2d7_00000,2025-06-04_17-04-09,1749049449,1.8337428569793701,760.4071531295776,46435,Tegans-MacBook-Air.local,127.0.0.1,760.4071531295776,414,1.8396198810724578,1.3815428052967164e-05,1.8394164579571264,1.1972248589587087,0.6398697724877929,0.0010113896561812512,7.671359056767822e-05,0.06691761514880215,32.357953145191125,5.366299147816884e-05,0.0004924169999993566,32.357953145191125,0.037793778332508056,75,75,847872,-36.297702234081605,-107.15428112242205,27,11304,413.0,0.048190190220304505,0.00032916700000029664,2048,75.0,-65.46633339297478,1110.052169400389,1,0,0,26.9,82.19999999999999,0.00016847929171977399,-31.873056745749793,8.241799336626177e-05,-21.811694464324923,-21.809194464324925,-21.845444464324924,2102,293928,293928,282624,870480,709,710,683,25.0,25.0,25.0,0.07673185,414.0,142854.0,3.8373473,0.27341652,0.0005,1.1594807,0.013316792,1.0,7.4446258088000885e-25,0.01,5.3724437,9024768,21760,3.9024847,128.0,27.17568,142854.0,144396288,0.0,2048.0,9024768,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09326656015977024,2.1383539792377204e-06,2.5495689401885868e-05,9.466317641050288e-07,5.217356467287204e-06,1.1756952533945316e-05,1.517946265298787e-05,6.825965020896336e-05,1.4894880059154439e-05,2.77484383554688e-06,9.224642712316427e-06,3.136382801843216e-06,1.395181093010771e-05,4.442582139909128e-06,0.0008304865356135608,0.0020119794043811055,0.031739749289479764,4.955749619930015e-06,0.020791684005516484,0.00018223884295142585,0.008062050671928452,2.243820967320202e-05,0.029484054684531014
1,849920,1130.243553528776,False,415,5a2d7_00000,2025-06-04_17-04-11,1749049451,1.8013110160827637,762.2084641456604,46435,Tegans-MacBook-Air.local,127.0.0.1,762.2084641456604,415,1.8391970976717325,1.3806443772928777e-05,1.8389939046275552,1.1969079395391211,0.6397661230929144,0.0010104299196194186,7.65491014683109e-05,0.06695037091815617,32.32413261413461,5.350488673690478e-05,0.0004924169999993566,32.32413261413461,0.03728370682751205,75,75,849920,-33.19008094696152,-115.80013716971284,28,11332,414.0,0.04823486228149691,0.00032916700000029664,2048,75.0,-65.48789197732293,1130.243553528776,1,0,0,22.46666666666667,82.26666666666667,0.00016805989228487313,-32.6055235615758,8.224952388838362e-05,-21.835963992440984,-21.88596399244099,-21.765963992440994,2104,294639,294639,283306,872584,711,711,682,25.0,25.0,25.0,-0.030981725,415.0,142854.0,4.714401,0.23485267,0.0005,1.1752841,0.016553326,1.0,7.4446258088000885e-25,0.01,3.481086,9046656,21888,4.6716657,128.0,32.68918,142854.0,144746496,0.0,2048.0,9046656,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.0931208430646866,2.1362161693008306e-06,2.544703999465295e-05,9.444394532743839e-07,5.211214061786896e-06,1.1732198871398094e-05,1.5138033829657537e-05,6.802103970253654e-05,1.4865771744026094e-05,2.7734705373923105e-06,9.197752071530474e-06,3.1304231632334702e-06,1.3919281909599855e-05,4.433076822730022e-06,0.0008305367538028171,0.0020117179317432608,0.031710557918589455,4.954553427091773e-06,0.02068121088614054,0.0001816648047170466,0.00805924905406203,2.241418937283979e-05,0.029481722991285736
1,851968,1136.0283200411257,False,416,5a2d7_00000,2025-06-04_17-04-13,1749049453,1.7917580604553223,764.0002222061157,46435,Tegans-MacBook-Air.local,127.0.0.1,764.0002222061157,416,1.8386832179450148,1.3782129335054407e-05,1.8384802276612797,1.1967600913937295,0.6394016085319848,0.0010097439504239232,7.654952465574233e-05,0.06697194064070096,32.34955522056264,5.351208755220072e-05,0.0004924169999993566,32.34955522056264,0.03760144623500992,75,75,851968,-34.12935273189649,-115.80013716971284,27,11359,415.0,0.04824181838528563,0.00032916700000029664,2048,75.0,-68.75264048535345,1136.0283200411257,1,0,0,25.0,82.25,0.00016805981035333342,-34.01403618339425,8.223265720831368e-05,-22.972546828451158,-22.80004682845116,-22.980046828451158,2102,295348,295349,283989,874686,710,709,683,25.0,25.0,25.0,-0.07691797,416.0,142854.0,4.7483325,0.17973715,0.0005,1.1699351,0.016004415,1.0,7.4446258088000885e-25,0.01,4.3022118,9068416,21760,4.659715,128.0,40.597816,142854.0,145094656,0.0,2048.0,9068416,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09297514919718866,2.1379027181138398e-06,2.5449764339524256e-05,9.44928237723846e-07,5.212273069630004e-06,1.173548714764187e-05,1.513122223765677e-05,6.801977225137954e-05,1.4872417645110001e-05,2.778418659164256e-06,9.214322541451262e-06,3.12844700842445e-06,1.3921519114897884e-05,4.431477091670572e-06,0.0008305812939747253,0.0020114511322177346,0.031680577158588005,4.953310583144388e-06,0.020571553656551562,0.00018109389836306044,0.008056452096885746,2.238974315751553e-05,0.029479393230636912
1,854016,1146.1598145150342,False,417,5a2d7_00000,2025-06-04_17-04-15,1749049455,1.7754998207092285,765.775722026825,46435,Tegans-MacBook-Air.local,127.0.0.1,765.775722026825,417,1.8380128774255642,1.3761808041691422e-05,1.837810206224667,1.196487342559793,0.6390062445366658,0.0010093127609190112,7.644152712130319e-05,0.06697558680243136,32.359324189202354,5.3407915111815215e-05,0.0004924169999993566,32.359324189202354,0.03724867891748374,75,75,854016,-36.62399505799321,-132.28281960241773,27,11386,416.0,0.048185892935447935,0.00032916700000029664,2048,75.0,-69.44932104718094,1146.1598145150342,1,0,0,20.233333333333334,82.3,0.00016778866262135512,-34.992730235673314,8.20940257341825e-05,-23.28185701572699,-23.120607015726993,-23.046857015726992,2102,296058,296058,284672,876788,709,710,683,25.0,25.0,25.0,0.12548979,417.0,142854.0,5.0634165,0.1574552,0.0005,1.1906786,0.015062619,1.0,7.4446258088000885e-25,0.01,4.7188144,9090176,21760,5.1769996,128.0,51.66924,142854.0,145442816,0.0,2048.0,9090176,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.0928295623352342,2.1348103161178613e-06,2.541337102336119e-05,9.444522116144163e-07,5.207314841584507e-06,1.1721323375046084e-05,1.5104703081643877e-05,6.785702407270158e-05,1.4848415445393941e-05,2.7756293367822056e-06,9.192783363471604e-06,3.126146069992946e-06,1.3885456635144863e-05,4.422960029982833e-06,0.0008306240479678096,0.0020111846385895524,0.03164983843719471,4.952072140723517e-06,0.020462753525465747,0.0001805259602556869,0.008053649841447574,2.2364927747563013e-05,0.029477076101201937
1,856064,1069.8269980254559,False,418,5a2d7_00000,2025-06-04_17-04-17,1749049457,1.9055259227752686,767.6812479496002,46435,Tegans-MacBook-Air.local,127.0.0.1,767.6812479496002,418,1.8385891040713087,1.3737099960917814e-05,1.8383862554124204,1.1962906595441944,0.6397432229312985,0.0010313617233100277,7.637638159401356e-05,0.06697008309902228,32.34137116816411,5.338273065021312e-05,0.0004924169999993566,32.34137116816411,0.03759581075498687,75,75,856064,-36.301105299792034,-116.76197056947234,28,11414,417.0,0.04808157709441849,0.00032916700000029664,2048,75.0,-68.14596379965782,1069.8269980254559,1,0,0,26.400000000000002,82.43333333333334,0.00016771382949924547,-32.72970921664203,8.203135755990431e-05,-22.68532126655259,-22.65782126655259,-22.80282126655259,2104,296769,296769,285354,878892,711,711,682,25.0,25.0,25.0,-0.018461863,418.0,142854.0,4.8411865,-0.024494886,0.0005,1.0972041,0.01693029,1.0,7.4446258088000885e-25,0.01,4.9241977,9112064,21888,4.811753,128.0,50.66548,142854.0,145793024,0.0,2048.0,9112064,2048.0,21888,350208,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09268401054559913,2.134720978254449e-06,2.5406966958918406e-05,9.434472473546208e-07,5.2091892297493275e-06,1.1720355753290546e-05,1.509568607838206e-05,6.780932473192203e-05,1.4841667018027574e-05,2.772089717897807e-06,9.18171630331561e-06,3.124737944224229e-06,1.3876737498160632e-05,4.418796392070671e-06,0.0008306630262516271,0.0020109148130207206,0.03161834720751343,4.950804836094123e-06,0.020354777133235986,0.0001799613007206202,0.008050836610908486,2.233974047149211e-05,0.029474739166732596
1,858112,1036.3698949833774,False,419,5a2d7_00000,2025-06-04_17-04-19,1749049459,1.958488941192627,769.6397368907928,46435,Tegans-MacBook-Air.local,127.0.0.1,769.6397368907928,419,1.8397506347005952,1.3714308961480919e-05,1.8395480124382961,1.1962844746187526,0.6409089527819859,0.0010320447760764132,7.658112165588688e-05,0.06697312113210234,32.35676999272687,5.356762271252572e-05,0.0004924169999993566,32.35676999272687,0.037975783537516176,75,75,858112,-32.80215457048712,-127.06188453431925,27,11441,418.0,0.04812200192609678,0.00032916700000029664,2048,75.0,-64.48067956196543,1036.3698949833774,1,0,0,26.049999999999997,82.45,0.00016817308355730268,-32.72285356835713,8.217862589809507e-05,-21.508559853988462,-21.468559853988463,-21.503559853988463,2102,297478,297479,286037,880994,710,709,683,25.0,25.0,25.0,-0.08805201,419.0,142854.0,4.3827043,0.12210184,0.0005,1.1707661,0.015606847,1.0081967,7.4446258088000885e-25,0.01,3.8395798,9133824,21760,4.2829447,128.0,28.13329,142854.0,146141184,0.0,2048.0,9133824,2048.0,21760,348160,0.0,4.737500000029371e-05,7.45000000001994e-05,5.499999999436511e-06,2.7291999999512484e-05,5.416699999916119e-05,5.708000000659297e-06,0.09254961574802324,2.1379044034435063e-06,2.5476009315795847e-05,9.451452561445788e-07,5.214369571849659e-06,1.1735783532511495e-05,1.512841668021542e-05,6.810889869078431e-05,1.4880476279638372e-05,2.7762790341864404e-06,9.207177090773276e-06,3.128908559258529e-06,1.3936234875369159e-05,4.432421627612062e-06,0.0008306964542649639,0.002010643477999409,0.03159725426858206,4.949500970342502e-06,0.02024760010599827,0.00017940082348022685,0.008048027509096028,2.2314345448172546e-05,0.029472360329942524
