num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/sample,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/num_env_steps_sampled,env_runners/env_step_timer,env_runners/weights_seq_no,env_runners/rlmodule_inference_timer,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/episode_return_min,env_runners/connector_pipeline_timer,env_runners/env_to_module_sum_episodes_length_out,env_runners/time_between_sampling,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,env_runners/agent_steps/agent_2,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_2,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,learners/shared_policy/weights_seq_no,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/vf_loss,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/curr_kl_coeff,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/total_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/vf_explained_var,learners/shared_policy/entropy,learners/shared_policy/num_trainable_parameters,learners/shared_policy/num_module_steps_trained,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/policy_loss,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/agent_to_module_mapping,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping
1,952320,1103.4901418975248,False,465,acd66_00000,2025-06-05_11-08-25,1749114505,1.8447637557983398,823.7594525814056,50746,Tegans-MacBook-Air.local,127.0.0.1,823.7594525814056,465,1.776157459868388,1.2088127664553647e-05,1.7759610069483898,1.1775041795877739,0.596160229765253,0.0009551309600451173,75.0,75,952320,0.06596507365485343,0.0001377089999996528,32.35864340796266,2048,7.633746869644488e-05,464.0,5.277382116869794e-05,-38.44809767143212,-75.68520732944008,0.037019088512484186,75,12697,27,-120.45497185236937,0.00031212500000066257,32.35864340796266,0.04637259531705392,1103.4901418975248,1,0,0,32.1,83.05,0.00016671567595581916,-25.153402443146692,-25.38090244314669,-25.15090244314669,25.0,25.0,25.0,8.028780978493207e-05,2102,977714,709,683,710,-35.7972687160279,330137,317440,330137,465.0,30.981047,4.867488,1.0,1.985233549013357e-24,128.0,0.0005,4.9194264,0.017207338,10136576,0.01,0.34822553,1.1962461,142854.0,21760,3.883179,0.06390037,142854.0,348160,21760,0.0,162185216,2048.0,10136576,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08551966434981921,6.679447835880813e-05,1.1518296818606523e-05,5.218609325449894e-06,9.319384428036073e-07,1.4843015552951518e-05,2.1288153432960085e-06,2.559798545559713e-05,3.0280544817019928e-06,8.746575400232324e-06,1.35382904101747e-05,1.4589523864008537e-05,2.7064835108315466e-06,4.1731410011428655e-06,0.01502141737291717,1.7621881834295096e-05,4.861638648480121e-06,0.03049850767538053,0.0001510885646578893,0.007752725766069134,0.029148535971981984,0.0008284410679980066,0.00197201332677379
1,954368,1161.4779232186247,False,466,acd66_00000,2025-06-05_11-08-27,1749114507,1.7496099472045898,825.5090625286102,50746,Tegans-MacBook-Air.local,127.0.0.1,825.5090625286102,466,1.7758561740197039,1.2087246387605139e-05,1.7756597372989065,1.177541863211896,0.5958224912176,0.0009542284004451411,75.0,75,954368,0.06602267229590135,0.0001377089999996528,32.35768139170942,2048,7.648677227357954e-05,465.0,5.292493258162187e-05,-35.770509889848604,-65.75227429059416,0.037686158857501366,75,12724,27,-109.03044928979367,0.00031212500000066257,32.35768139170942,0.04649280042231351,1161.4779232186247,1,0,0,29.566666666666663,83.16666666666667,0.0001670062895354634,-22.19159143019806,-21.865341430198058,-21.69534143019806,25.0,25.0,25.0,8.040139599978359e-05,2102,979816,710,682,710,-32.758638442042965,330847,318122,330847,466.0,34.738758,3.4752772,1.0082644,1.985233549013357e-24,128.0,0.0005,3.6014156,0.01498889,10158336,0.01,0.18203896,1.177486,142854.0,21760,4.9082103,0.13791329,142854.0,348160,21760,0.0,162533376,2048.0,10158336,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08545217017548613,6.691866163029215e-05,1.1539310110664484e-05,5.224374539710043e-06,9.327153874977594e-07,1.4864575853887343e-05,2.1321620377069794e-06,2.5639621039627754e-05,3.0311900252220353e-06,8.758124057893112e-06,1.3561689606543355e-05,1.461148569937418e-05,2.711738057117904e-06,4.180648877071295e-06,0.014957066206588134,1.7621510534759982e-05,4.861260833159445e-06,0.030498359005460756,0.00015072693352691525,0.007751282443515928,0.029147475947761285,0.0008284325484426179,0.00197194192319987
1,956416,1152.5659727074565,False,467,acd66_00000,2025-06-05_11-08-29,1749114509,1.7650587558746338,827.2741212844849,50746,Tegans-MacBook-Air.local,127.0.0.1,827.2741212844849,467,1.775712701449507,1.210096392374512e-05,1.7755164303359179,1.1774953545797773,0.5957265896454239,0.0009539373664416331,75.0,75,956416,0.06606719437962073,0.0001377089999996528,32.33418271777256,2048,7.655211375942477e-05,466.0,5.294379088333084e-05,-32.87368109615925,-67.0428073594432,0.037410028912496215,75,12752,28,-115.49231967805564,0.00031212500000066257,32.33418271777256,0.04650178336822002,1152.5659727074565,1,0,0,27.400000000000002,83.19999999999999,0.0001670506612383073,-22.491352453147716,-22.253852453147715,-22.297602453147714,25.0,25.0,25.0,8.041847155584875e-05,2104,981920,711,683,710,-33.79824639638737,331558,318805,331557,467.0,21.45415,2.9962375,1.0,1.985233549013357e-24,128.0,0.0005,2.9578416,0.01814444,10180224,0.01,0.35911572,1.1235838,142854.0,21888,4.0148406,-0.02716016,142854.0,350208,21888,0.0,162883584,2048.0,10180224,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08538393558910475,6.693145057804298e-05,1.1539920820708037e-05,5.225605674412494e-06,9.323982063472206e-07,1.4865882366778519e-05,2.131369750387606e-06,2.564697923113208e-05,3.0330837907123976e-06,8.757474385092231e-06,1.3559928918870196e-05,1.4618950313724564e-05,2.7120580194367184e-06,4.180851079263839e-06,0.014893207530148389,1.7621238673034213e-05,4.860908510281187e-06,0.030496974474871843,0.00015036975536209608,0.007749906864837187,0.029146351545427805,0.0008284216926715402,0.0019718660672647516
1,958464,1184.7477328539944,False,468,acd66_00000,2025-06-05_11-08-30,1749114510,1.7173359394073486,828.9914572238922,50746,Tegans-MacBook-Air.local,127.0.0.1,828.9914572238922,468,1.7750910123550119,1.2084114284599392e-05,1.7748949039525588,1.17721104062398,0.59539107749897,0.0009531871627774441,75.0,75,958464,0.06610010495948684,0.0001377089999996528,32.35940372048108,2048,7.634049545491035e-05,467.0,5.2755182438127463e-05,-32.87368109615925,-72.06661137789553,0.036682655440016275,75,12779,27,-125.12055252070874,0.00031212500000066257,32.35940372048108,0.046461039142524314,1184.7477328539944,1,0,0,25.0,83.16666666666667,0.00016664185798136695,-23.97137045929852,-24.20637045929852,-23.888870459298513,25.0,25.0,25.0,8.025074579256792e-05,2102,984022,709,683,710,-35.445476628433056,332267,319488,332267,468.0,56.235996,5.308244,1.0,1.985233549013357e-24,128.0,0.0005,5.4375267,0.017420013,10201984,0.01,0.05652553,1.156348,142854.0,21760,3.9375653,0.14084694,142854.0,348160,21760,0.0,163231744,2048.0,10201984,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08531489156493342,6.672207339549322e-05,1.1521256609771526e-05,5.21475212429282e-06,9.316437868920606e-07,1.4829931407292244e-05,2.1262851166774833e-06,2.5600783236251808e-05,3.0284903664644213e-06,8.737022596661195e-06,1.3522652079417849e-05,1.4586123925469242e-05,2.7072444671466965e-06,4.169218763743992e-06,0.014829838287316788,1.7620660097491506e-05,4.860518707779611e-06,0.030494344707394167,0.00015001431056721755,0.00774850615288767,0.029145203316846214,0.0008284138440610401,0.00197177985505601
1,960512,1061.8184787050643,False,469,acd66_00000,2025-06-05_11-08-32,1749114512,1.9181468486785889,830.9096040725708,50746,Tegans-MacBook-Air.local,127.0.0.1,830.9096040725708,469,1.776485369311462,1.2077023141608316e-05,1.776289271993033,1.1768813460577394,0.5971153613139809,0.0009526727911499242,75.0,75,960512,0.06610448121749977,0.0001377089999996528,32.371606606573856,2048,7.61382179087372e-05,468.0,5.25781581932952e-05,-35.98124539447355,-71.38558985485183,0.03664658356748674,75,12806,27,-140.18842115701037,0.00031212500000066257,32.371606606573856,0.04634789152974517,1061.8184787050643,1,0,0,31.9,83.05000000000001,0.000166270139408662,-23.927279951617294,-23.847279951617292,-23.611029951617294,25.0,25.0,25.0,8.008506909886114e-05,2102,986124,710,682,710,-35.84770894216887,332977,320170,332977,469.0,46.49485,4.9792895,1.0,1.985233549013357e-24,128.0,0.0005,5.092559,0.01817974,10223744,0.01,0.4134695,1.1714503,142854.0,21760,3.5903244,0.12498396,142854.0,348160,21760,0.0,163579904,2048.0,10223744,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08526573141938662,6.653521623045916e-05,1.1500260583103923e-05,5.205632375243198e-06,9.302362650327809e-07,1.4794826341905078e-05,2.123271402843921e-06,2.555892427513274e-05,3.024035337164239e-06,8.717834588875214e-06,1.3486903983359845e-05,1.4552807903751113e-05,2.701964135473935e-06,4.159394484476598e-06,0.014766932629488808,1.761966016958722e-05,4.8600714104834344e-06,0.030511192867018554,0.00014966618769270164,0.007747087064490661,0.029144017701081708,0.0008284076810534762,0.001971683005484713
1,962560,1176.531922260992,False,470,acd66_00000,2025-06-05_11-08-34,1749114514,1.7300570011138916,832.6396610736847,50746,Tegans-MacBook-Air.local,127.0.0.1,832.6396610736847,470,1.7759823568683477,1.2059172909755034e-05,1.7757864526031026,1.1767348759271623,0.5967604443708404,0.0009519577332383113,75.0,75,962560,0.06609455971786911,0.0001377089999996528,32.34700844471708,2048,7.608794090065102e-05,469.0,5.2574480913556884e-05,-38.37207287348188,-66.45970678519764,0.03705909085500849,75,12834,28,-104.86233521046606,0.00031212500000066257,32.34700844471708,0.046468558819382194,1176.531922260992,1,0,0,33.2,82.83333333333333,0.0001662856284574073,-22.207818928399202,-22.204068928399202,-22.047818928399202,25.0,25.0,25.0,8.006545588629608e-05,2104,988228,711,683,710,-32.12492076334949,333688,320853,333687,470.0,49.62111,5.185798,1.0,1.985233549013357e-24,128.0,0.0005,5.3338675,0.018732013,10245632,0.01,-0.17727959,1.1505834,142854.0,21888,2.7477872,0.15957513,142854.0,350208,21888,0.0,163930112,2048.0,10245632,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08521528670839425,6.65356551665287e-05,1.1501113367372926e-05,5.205129525543455e-06,9.322331702196614e-07,1.479025035472238e-05,2.122864541929736e-06,2.5556039726987817e-05,3.023969441667496e-06,8.714092460367384e-06,1.3480757229244509e-05,1.4547312822914731e-05,2.7002967072566364e-06,4.158080889713866e-06,0.014704501755188648,1.7618143174225337e-05,4.859576207259546e-06,0.03052641267477971,0.00014931898834461804,0.007745631715546299,0.029142751218900812,0.0008283992207216666,0.0019715764440193335
1,964608,1167.6555148582356,False,471,acd66_00000,2025-06-05_11-08-36,1749114516,1.7194170951843262,834.359078168869,50746,Tegans-MacBook-Air.local,127.0.0.1,834.359078168869,471,1.7753798582996636,1.2068161181360327e-05,1.7751840068270714,1.1764883380078905,0.5964042470071313,0.000952055235905699,75.0,75,964608,0.06608251860146021,0.0001377089999996528,32.350822244776985,2048,7.598056315694077e-05,470.0,5.245387458706287e-05,-33.07172408864819,-68.31883949813015,0.03677162066250844,75,12861,27,-151.79779197940624,0.00031212500000066257,32.350822244776985,0.04650701981279462,1167.6555148582356,1,0,0,30.9,82.75,0.0001659726454872059,-22.728779832710043,-22.807529832710042,-22.782529832710043,25.0,25.0,25.0,7.997276292473928e-05,2102,990330,709,683,710,-33.888670852611185,334397,321536,334397,471.0,53.41771,4.1136065,1.0,1.985233549013357e-24,128.0,0.0005,3.9762845,0.018091377,10267392,0.01,0.05638349,1.1548427,142854.0,21760,3.8090672,-0.12577362,142854.0,348160,21760,0.0,164278272,2048.0,10267392,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08516365850597979,6.63578792438376e-05,1.14880080960514e-05,5.199311681081756e-06,9.312051173000761e-07,1.4766687079694572e-05,2.1227363351368676e-06,2.5512678662985035e-05,3.021792927419135e-06,8.70197858796819e-06,1.345996043103022e-05,1.4534079718290478e-05,2.6968672361166395e-06,4.154145592078834e-06,0.01464252640511153,1.761626545275099e-05,4.859046500961519e-06,0.030540081362998947,0.00014897314136472873,0.007744158493974366,0.029141420702093423,0.0008283942388283919,0.0019714610037827184
1,966656,1183.645721038817,False,472,acd66_00000,2025-06-05_11-08-38,1749114518,1.7194697856903076,836.0785479545593,50746,Tegans-MacBook-Air.local,127.0.0.1,836.0785479545593,472,1.7747775822166676,1.2057479570405868e-05,1.774581635928801,1.176170344217811,0.5961128528670597,0.0009526634335456541,75.0,75,966656,0.06605223797659063,0.0001377089999996528,32.367133671685366,2048,7.584809687562945e-05,471.0,5.230631003783927e-05,-33.78199691466256,-68.5366822548617,0.036590346837510876,75,12888,27,-158.8393674070228,0.00031212500000066257,32.367133671685366,0.0464507615673765,1183.645721038817,1,0,0,18.933333333333334,82.8,0.00016559630307416852,-22.80472741828723,-22.99472741828723,-22.73722741828723,25.0,25.0,25.0,7.985138195960898e-05,2102,992432,710,682,710,-33.738475478749905,335107,322218,335107,472.0,52.495274,4.718299,1.0,1.985233549013357e-24,128.0,0.0005,4.7641406,0.018630411,10289152,0.01,0.09021181,1.1571012,142854.0,21760,4.183151,0.057413105,142854.0,348160,21760,0.0,164626432,2048.0,10289152,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08511086794724278,6.616148485391845e-05,1.1466509544092148e-05,5.1933124107532594e-06,9.296950601247268e-07,1.4738650737311606e-05,2.120269377066856e-06,2.5461104405859564e-05,3.0179786147994186e-06,8.685595125729701e-06,1.3430938577748635e-05,1.4509899871076364e-05,2.694602783026406e-06,4.14750280958121e-06,0.014581013799360446,1.761396347139679e-05,4.858491431173275e-06,0.030552227673686313,0.00014862930862559841,0.0077426514570623235,0.029140030362100295,0.0008283862958509177,0.001971339052206437
1,968704,1061.6841239064338,False,473,acd66_00000,2025-06-05_11-08-40,1749114520,1.911703109741211,837.9902510643005,50746,Tegans-MacBook-Air.local,127.0.0.1,837.9902510643005,473,1.7761102005645004,1.2131904774777915e-05,1.7759134070695137,1.1764236732756326,0.597191053498389,0.0009527559592095719,75.0,75,968704,0.06605525122873175,0.0001377089999996528,32.353066864413734,2048,7.616046944666378e-05,472.0,5.262478151212464e-05,-33.78199691466256,-67.08025359523567,0.038284665097507685,75,12916,28,-130.64244112862235,0.00031212500000066257,32.353066864413734,0.04634847680680293,1061.6841239064338,1,0,0,28.049999999999997,83.25,0.0001662429697810714,-22.39925119841189,-22.40300119841189,-22.27800119841189,25.0,25.0,25.0,8.01196508252973e-05,2104,994536,711,683,710,-33.85600354194442,335818,322901,335817,473.0,36.153103,5.194937,1.0,1.985233549013357e-24,128.0,0.0005,5.1125464,0.017979149,10311040,0.01,0.02119863,1.2024274,142854.0,21888,3.837882,-0.07036744,142854.0,350208,21888,0.0,164976640,2048.0,10311040,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.0850570600463299,6.648553759390236e-05,1.1498648965661462e-05,5.207050000436184e-06,9.314671447728107e-07,1.4826742920959611e-05,2.1251043922099977e-06,2.5521916348267413e-05,3.0235623442030994e-06,8.724025482364968e-06,1.349912025649034e-05,1.4564370001197388e-05,2.7026500897211063e-06,4.162048518160672e-06,0.014519973480583868,1.76138625031209e-05,4.858128258128664e-06,0.030562920970823634,0.00014829046772711974,0.007741144182539123,0.02913860064103682,0.000828377684809112,0.0019712103810613016
1,970752,1183.3091867961468,False,474,acd66_00000,2025-06-05_11-08-41,1749114521,1.7192089557647705,839.7094600200653,50746,Tegans-MacBook-Air.local,127.0.0.1,839.7094600200653,474,1.7755040352288547,1.2162665727391956e-05,1.7753071588288183,1.1761649727928767,0.5968449983834047,0.0009524617296169369,75.0,75,970752,0.06606481222784229,0.0001377089999996528,32.34926105241295,2048,7.604410082142505e-05,473.0,5.251219549115348e-05,-38.191085782947724,-71.47571582786384,0.0368653742125025,75,12943,27,-126.34991455506825,0.00031212500000066257,32.34926105241295,0.04639304573222093,1183.3091867961468,1,0,0,31.63333333333333,82.5,0.0001659475699719592,-23.902738609287944,-23.826488609287946,-23.746488609287944,25.0,25.0,25.0,8.002574144364145e-05,2102,996638,709,683,710,-33.712738302834545,336527,323584,336527,474.0,42.60701,5.21598,1.0,1.985233549013357e-24,128.0,0.0005,5.159591,0.019764965,10332800,0.01,0.032226622,1.1893508,142854.0,21760,2.7624948,-0.04449547,142854.0,348160,21760,0.0,165324800,2048.0,10332800,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08500213598324056,6.634105437463748e-05,1.1487231431974413e-05,5.2015723441131915e-06,9.305304360659856e-07,1.4796976346705895e-05,2.121948963635504e-06,2.548358348706432e-05,3.021708927263186e-06,8.709971010797954e-06,1.3475340693691323e-05,1.4548658632566192e-05,2.6992771530610094e-06,4.159081263901477e-06,0.01445937628350289,1.7613493757857485e-05,4.8577364994063755e-06,0.030572143108350838,0.0001479534616157408,0.00773962275916068,0.0291371031779584,0.0008283655948585578,0.001971077920233846
1,972800,1183.3885021676126,False,475,acd66_00000,2025-06-05_11-08-43,1749114523,1.7195818424224854,841.4290418624878,50746,Tegans-MacBook-Air.local,127.0.0.1,841.4290418624878,475,1.7749055936265652,1.2153949069761344e-05,1.77470888765053,1.1759038534849477,0.5965095088195711,0.0009518037823199465,75.0,75,972800,0.0660550664342746,0.0001377089999996528,32.37136988063711,2048,7.594799586728234e-05,474.0,5.240463496009613e-05,-27.635870908184415,-66.52482988812592,0.03670994007499729,75,12970,27,-107.73915208407824,0.00031212500000066257,32.37136988063711,0.04634511270927661,1183.3885021676126,1,0,0,21.25,82.3,0.00016572455632547423,-22.009943296041982,-22.352443296041983,-22.162443296041985,25.0,25.0,25.0,7.993470623945469e-05,2102,998740,710,682,710,-33.00921258649842,337237,324266,337237,475.0,23.606133,4.386247,1.0081301,1.985233549013357e-24,128.0,0.0005,4.269379,0.016848143,10354560,0.01,0.24960566,1.1506506,142854.0,21760,3.6931756,-0.105361976,142854.0,348160,21760,0.0,165672960,2048.0,10354560,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08494616651630837,6.62283718694901e-05,1.147874709343316e-05,5.1988578820026154e-06,9.292731219447955e-07,1.4770873370133166e-05,2.1194734987212227e-06,2.5460011573907272e-05,3.0195364518719483e-06,8.698276322638728e-06,1.3452226229432568e-05,1.4529486527368868e-05,2.6965453425556903e-06,4.152574838102135e-06,0.014399227670515475,1.7612762601243377e-05,4.8573167630259e-06,0.030579896969430417,0.0001476180290798136,0.007738102270631556,0.02913559093327744,0.0008283496880385331,0.0019709379333848432
1,974848,1175.996127031344,False,476,acd66_00000,2025-06-05_11-08-45,1749114525,1.7303187847137451,843.1593606472015,50746,Tegans-MacBook-Air.local,127.0.0.1,843.1593606472015,476,1.7744202385202996,1.2171159579423962e-05,1.7742230966940251,1.175736201620098,0.5961925078913753,0.0009514628344963862,75.0,75,974848,0.06603852815891693,0.0001377089999996528,32.35470141976901,2048,7.590182142811648e-05,475.0,5.240050418742609e-05,-39.42959770625511,-71.8587733386869,0.03700282245499551,75,12997,27,-118.65874171422101,0.00031212500000066257,32.35470141976901,0.046233349859465644,1175.996127031344,1,0,0,22.03333333333333,82.2,0.00016570675005947268,-24.04250777956229,-23.821257779562288,-23.99500777956229,25.0,25.0,25.0,7.991902537412609e-05,2102,1000842,710,683,709,-35.71565433624261,337947,324949,337946,476.0,39.87257,3.840668,1.0,1.985233549013357e-24,128.0,0.0005,3.9396713,0.017297043,10376320,0.01,-0.0007054806,1.1671494,142854.0,21760,5.0945544,0.1106749,142854.0,348160,21760,0.0,166021120,2048.0,10376320,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.0848892004834165,6.622723969479219e-05,1.1471378357818565e-05,5.198319977901754e-06,9.294150038805702e-07,1.4761750074573373e-05,2.1193857691744747e-06,2.5449978352204016e-05,3.0194556235197747e-06,8.691523971491687e-06,1.3444671840522153e-05,1.4531916415600882e-05,2.6955642699864037e-06,4.150837530456074e-06,0.014339529854659456,1.7611913918391247e-05,4.856907147728967e-06,0.030586221455677562,0.00014728365564844768,0.007736572696297097,0.029134079977372305,0.0008283305460954221,0.0019707906259807868
1,976896,1101.2142527128033,False,477,acd66_00000,2025-06-05_11-08-47,1749114527,1.8485839366912842,845.0079445838928,50746,Tegans-MacBook-Air.local,127.0.0.1,845.0079445838928,477,1.7751240577950957,1.2156117983325163e-05,1.774927050727084,1.1754989241838978,0.5971347132224609,0.0009508011261516308,75.0,75,976896,0.06601627129982919,0.0001377089999996528,32.32252355719882,2048,7.580357758931223e-05,476.0,5.2312135255407795e-05,-44.00175631885212,-63.63906970472633,0.036746333110012304,75,13025,28,-103.73864178658494,0.00031212500000066257,32.32252355719882,0.0460800753295658,1101.2142527128033,1,0,0,20.65,82.15,0.00016551949338233055,-21.303023234908782,-21.00677323490878,-21.329273234908783,25.0,25.0,25.0,7.983740037783926e-05,2104,1002946,710,683,711,-32.365494139853965,338657,325632,338657,477.0,26.912611,3.773558,1.0,1.985233549013357e-24,128.0,0.0005,3.6823323,0.017479522,10398208,0.01,-0.04165566,1.1192937,142854.0,21888,3.9836485,-0.08003239,142854.0,350208,21888,0.0,166371328,2048.0,10398208,2048.0,0.0,3.212499999971641e-05,4.417000000422888e-06,1.3792000000734106e-05,4.750000000441901e-06,2.3708000000510748e-05,5.3542000000739165e-05,0.08484332422123084,6.613867992993302e-05,1.1462203819370383e-05,5.193310797507465e-06,9.28544187281939e-07,1.4747731267192963e-05,2.117513037503999e-06,2.5430833805521835e-05,3.016984410649867e-06,8.688053130144558e-06,1.3424797407428293e-05,1.4515234992972922e-05,2.6924488622615158e-06,4.144592118356048e-06,0.014280279813953509,1.761078343293092e-05,4.856499093054061e-06,0.030591202208302817,0.00014695333698280384,0.0077350573907222575,0.02914452864809195,0.0008283104520223683,0.001970650000131476
