num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,num_env_steps_sampled_lifetime_throughput,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/env_reset_timer,env_runners/env_to_module_sum_episodes_length_in,env_runners/weights_seq_no,env_runners/num_env_steps_sampled_lifetime,env_runners/env_step_timer,env_runners/connector_pipeline_timer,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/sample,env_runners/episode_return_mean,env_runners/rlmodule_inference_timer,env_runners/time_between_sampling,env_runners/episode_return_min,env_runners/num_episodes,env_runners/env_to_module_sum_episodes_length_out,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/num_agent_steps_sampled_lifetime/agent_0,env_runners/num_agent_steps_sampled_lifetime/agent_2,env_runners/num_agent_steps_sampled_lifetime/agent_1,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/agent_episode_returns_mean/agent_1,env_runners/agent_episode_returns_mean/agent_0,env_runners/agent_episode_returns_mean/agent_2,env_runners/num_module_steps_sampled/shared_policy,env_runners/agent_steps/agent_2,env_runners/agent_steps/agent_1,env_runners/agent_steps/agent_0,env_runners/num_agent_steps_sampled/agent_1,env_runners/num_agent_steps_sampled/agent_0,env_runners/num_agent_steps_sampled/agent_2,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/curr_kl_coeff,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/vf_loss,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/weights_seq_no,learners/shared_policy/gradients_default_optimizer_global_norm,learners/shared_policy/policy_loss,learners/shared_policy/total_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/mean_kl_loss,learners/shared_policy/default_optimizer_learning_rate,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,458752,1064.7413979436014,False,224,9a96f_00000,2025-06-02_15-36-27,1748871387,1.91225004196167,405.0272681713104,32560,Tegans-MacBook-Air.local,127.0.0.1,405.0272681713104,224,1.8178625608596677,1.2299912130400404e-05,1.8176620926924014,1.1576329979261928,0.6577033178794373,0.0009861366850854422,75,2048,0.00017045900000045577,32.37577430439704,223.0,458752,7.866494875884761e-05,0.000344250000000379,75,75.0,0.038568807024992824,0.06571711747326915,-70.11033661299003,5.23827852262813e-05,0.04925900346828392,-133.46394842998131,27,32.37577430439704,6116,-40.06390779248665,1064.7413979436014,1,0,0,35.7,82.83333333333333,152917,159033,159034,8.168756189887796e-05,-23.268445537663343,-23.54719553766334,-23.294695537663348,2102,25.0,25.0,25.0,710,683,709,0.00016178245963335212,470984,-34.81969137938293,0.01,21760,46.785812,2.0679515621974483e-26,4882944,5.8619814,142854.0,1.3138361,1.0,128.0,224.0,3.52453,-0.10429407,5.744549,0.08309764,0.010901177,0.0005,78127104,348160,21760,4882944,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12336545493212481,9.04490945057246e-06,1.4688290201942582e-05,1.3665994857157206e-05,2.781378402841547e-06,3.0667180442697284e-06,4.458284308199945e-06,9.546791254328886e-07,1.5216060507876851e-05,5.231198069898528e-06,1.1810498255609201e-05,2.4643407010455166e-05,6.193791984507362e-05,2.150483261360303e-06,0.02643064995323191,0.0008343360881069082,0.000387738120935896,0.0019362299849937988,4.73618769146063e-06,1.7314357676711597e-05,0.05493398873082452,0.02973042707573984,0.008931269090004934
1,460800,1087.9498025400778,False,225,9a96f_00000,2025-06-02_15-36-29,1748871389,1.86971116065979,406.8969793319702,32560,Tegans-MacBook-Air.local,127.0.0.1,406.8969793319702,225,1.818342097331071,1.232316300915348e-05,1.818141453015477,1.1580248075269308,0.657792098030643,0.0009853053182345267,75,2048,0.00017045900000045577,32.35531323716602,224.0,460800,7.891845061117146e-05,0.000344250000000379,75,75.0,0.037833043220001486,0.06584060395454598,-75.38803631438199,5.2470586587704954e-05,0.04938041242565334,-136.14727284691457,28,32.35531323716602,6144,-44.60300957548465,1087.9498025400778,1,0,0,33.099999999999994,82.75,153600,159744,159744,8.186121334439304e-05,-25.18726210479398,-25.14476210479398,-25.056012104793982,2104,25.0,25.0,25.0,710,683,711,0.00016221774784763092,473088,-38.65147704990097,0.01,21888,46.93052,2.0679515621974483e-26,4904832,5.5411816,142854.0,1.3003308,1.0,128.0,225.0,3.987339,0.08314651,5.611325,0.09093952,0.0102679655,0.0005,78477312,350208,21888,4904832,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12309357344033627,9.071357141656049e-06,1.4722106734024907e-05,1.3721985837486829e-05,2.7866529991682053e-06,3.071066792773651e-06,4.475647565394551e-06,9.569345861703836e-07,1.5259323650270386e-05,5.2382598333027946e-06,1.1835648624748383e-05,2.468224374604173e-05,6.218959919075844e-05,2.1527593285847977e-06,0.02649924630505215,0.0008343542418513747,0.0003858382236027696,0.0019364455595438815,4.735115084636946e-06,1.733023994201056e-05,0.05460280123924357,0.029731188085586262,0.008923109812023761
1,462848,1025.6176338750797,False,226,9a96f_00000,2025-06-02_15-36-31,1748871391,1.9856147766113281,408.88259410858154,32560,Tegans-MacBook-Air.local,127.0.0.1,408.88259410858154,226,1.8199761630277602,1.2299101379060539e-05,1.819775733905322,1.1601347307016618,0.6573165566403362,0.0009851631050523204,75,2048,0.00017045900000045577,32.33124859649391,225.0,462848,7.874505041631833e-05,0.000344250000000379,75,75.0,0.03647432082250006,0.06593476420024773,-64.57986157421466,5.221123737356544e-05,0.04953338567479018,-98.33765782991696,27,32.33124859649391,6171,-33.412598635735016,1025.6176338750797,1,0,0,27.76666666666667,82.7,154282,160454,160454,8.171467350100449e-05,-21.575787191404878,-21.603287191404878,-21.40078719140488,2102,25.0,25.0,25.0,710,682,710,0.00016184253169717106,475190,-31.976315677123033,0.01,21760,43.154366,2.0679515621974483e-26,4926592,4.7564635,142854.0,1.3048135,1.0,128.0,226.0,3.5857723,0.1679007,4.911316,0.07907534,0.012682391,0.0005,78825472,348160,21760,4926592,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12282148119129029,9.049414594353266e-06,1.468751515984767e-05,1.3698922822113045e-05,2.782741951808707e-06,3.0659438193374194e-06,4.467855572404303e-06,9.545056652820027e-07,1.522839176032436e-05,5.2342939683158486e-06,1.1817192586333502e-05,2.4635258361517287e-05,6.198793652784269e-05,2.1492900022430094e-06,0.026565690644040664,0.0008343769572121373,0.00038394923790421246,0.0019366680371044648,4.734002811183811e-06,1.734766482623498e-05,0.05427348914442116,0.02973187725752818,0.00891505894689321
1,464896,1164.7876947241514,False,227,9a96f_00000,2025-06-02_15-36-33,1748871393,1.7470059394836426,410.6296000480652,32560,Tegans-MacBook-Air.local,127.0.0.1,410.6296000480652,227,1.8192062134774827,1.2284030365388545e-05,1.8190058998962684,1.159963271314645,0.6567195639939327,0.0009848010540016057,75,2048,0.00017045900000045577,32.35785696225452,226.0,464896,7.848025486349234e-05,0.000344250000000379,75,75.0,0.03668586934749157,0.06599618166743236,-70.03330996809892,5.180571523639507e-05,0.049801249517238126,-148.90814259124227,27,32.35785696225452,6198,-33.412598635735016,1164.7876947241514,1,0,0,27.866666666666664,82.46666666666667,154965,161163,161164,8.151829708607903e-05,-23.2615199893663,-23.326519989366297,-23.4452699893663,2102,25.0,25.0,25.0,710,683,709,0.00016133697448594066,477292,-35.403552099190165,0.01,21760,45.40819,2.0679515621974483e-26,4948352,5.2714505,142854.0,1.3132278,1.0,128.0,227.0,3.9482024,0.17493828,5.4332566,-0.14225698,0.012046086,0.0005,79173632,348160,21760,4948352,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12254892895908119,9.015564554460266e-06,1.4648657208293545e-05,1.3637090500042166e-05,2.779554530876351e-06,3.061375887060428e-06,4.4499445152176216e-06,9.51193727399109e-07,1.5186540363539884e-05,5.224833904789833e-06,1.1793757560112462e-05,2.457985755821679e-05,6.16826051652972e-05,2.1445451698959646e-06,0.0266299565091189,0.0008343948870414998,0.00038206957729726725,0.0019368855538578836,4.732851771688814e-06,1.73643665887851e-05,0.05394599209887127,0.029732454198122694,0.008907025871484068
1,466944,1179.5517674486007,False,228,9a96f_00000,2025-06-02_15-36-35,1748871395,1.7248518466949463,412.35445189476013,32560,Tegans-MacBook-Air.local,127.0.0.1,412.35445189476013,228,1.818226144672708,1.2273270061629036e-05,1.8180260642273052,1.1596020561014986,0.6561028154339933,0.0009844192934619902,75,2048,0.00017045900000045577,32.35641095487326,227.0,466944,7.800589529848152e-05,0.000344250000000379,75,75.0,0.03578399879750648,0.06599665376305057,-65.34084210024498,5.1254780418024184e-05,0.04989091271729925,-110.13342069493152,27,32.35641095487326,6225,-32.30374037527075,1179.5517674486007,1,0,0,20.1,82.5,155648,161873,161873,8.115832104272726e-05,-21.822364033414996,-21.708614033414996,-21.809864033414996,2102,25.0,25.0,25.0,709,683,710,0.00016041529183767223,479394,-32.57161437182579,0.01,21760,25.53,2.0679515621974483e-26,4970112,4.3849773,142854.0,1.2980347,1.0,128.0,228.0,3.9739687,0.06433832,4.4363356,0.043920934,0.011293331,0.0005,79521792,348160,21760,4970112,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12227588821089715,8.960066822030465e-06,1.45821619371157e-05,1.3529560791114028e-05,2.7656737242828616e-06,3.0551696234710333e-06,4.419290786578837e-06,9.465712732990047e-07,1.5105743255397789e-05,5.210094777511174e-06,1.1747699153092377e-05,2.4464656429678397e-05,6.117852769328817e-05,2.1368126400761403e-06,0.02669207129613117,0.0008344076622785568,0.0003801981191786716,0.0019371038118725183,4.731642052698414e-06,1.738022044959923e-05,0.05362030589951793,0.029732859162179562,0.008899015289188423
1,468992,1169.8235784891365,False,229,9a96f_00000,2025-06-02_15-36-36,1748871396,1.7414538860321045,414.09590578079224,32560,Tegans-MacBook-Air.local,127.0.0.1,414.09590578079224,229,1.817409670315981,1.2268457360537673e-05,1.817209720255032,1.1593015859504836,0.6555871185296532,0.000984682600527715,75,2048,0.00017045900000045577,32.336139767878464,228.0,468992,7.765151170015398e-05,0.000344250000000379,75,75.0,0.035900458042497835,0.06595083077357046,-68.41120391504614,5.0829806835771226e-05,0.0498431927753203,-110.13342069493152,28,32.336139767878464,6253,-40.65153092854391,1169.8235784891365,1,0,0,20.2,82.46666666666667,156330,162584,162584,8.087909582945675e-05,-22.877067971682045,-22.799567971682045,-22.734567971682043,2104,25.0,25.0,25.0,711,682,711,0.00015976264486139297,481498,-34.738144804752494,0.01,21888,34.364857,2.0679515621974483e-26,4992000,4.6817813,142854.0,1.3062792,1.0081967,128.0,229.0,5.035253,-0.059238303,4.60948,0.03761679,0.011199291,0.0005,79872000,350208,21888,4992000,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12200247017228087,8.920350753853689e-06,1.4527499567612877e-05,1.3449098116752366e-05,2.7561204055339513e-06,3.0490124728100615e-06,4.3940520332234405e-06,9.42418703999214e-07,1.5043858591448762e-05,5.199176788186573e-06,1.1710257394190353e-05,2.4388536244794728e-05,6.08161121234445e-05,2.131229586074016e-06,0.026752094379252286,0.0008344206341221705,0.0003783360707647222,0.0019373160036714745,4.7304082429067374e-06,1.739535409653518e-05,0.053296448458241774,0.02973314585653548,0.008891006920051544
1,471040,1173.6770817109154,False,230,9a96f_00000,2025-06-02_15-36-38,1748871398,1.7315199375152588,415.8274257183075,32560,Tegans-MacBook-Air.local,127.0.0.1,415.8274257183075,230,1.816512464862821,1.2262852786814049e-05,1.8163126888924819,1.1590505371709787,0.654943096934357,0.000983936194522874,75,2048,0.00017045900000045577,32.36011246236942,229.0,471040,7.742570158355522e-05,0.000344250000000379,75,75.0,0.03610697083000389,0.06588061979600228,-72.13422305573698,5.050256913667224e-05,0.0497162152618087,-110.68926800028291,27,32.36011246236942,6280,-36.1495526535238,1173.6770817109154,1,0,0,24.450000000000003,82.45,157013,163293,163294,8.068397144047437e-05,-23.918907685245664,-24.056407685245663,-24.158907685245662,2102,25.0,25.0,25.0,710,683,709,0.00015932732667147192,483600,-34.86596578785316,0.01,21760,65.34103,2.0679515621974483e-26,5013760,5.335145,142854.0,1.310064,1.0,128.0,230.0,4.0014906,0.09428447,5.41633,0.123249054,0.010880091,0.0005,80220160,348160,21760,5013760,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12172864751391584,8.889540771392029e-06,1.4491390042756715e-05,1.3382961893400312e-05,2.749568852823908e-06,3.0479825056252897e-06,4.376046428788909e-06,9.404554707303324e-07,1.5007629298071478e-05,5.200462326409317e-06,1.1686186170324016e-05,2.4348885307250535e-05,6.053770310521514e-05,2.1268263502634287e-06,0.026810019835281366,0.0008344295474626844,0.0003764824810071348,0.0019375207704532646,4.729117645107126e-06,1.7409684548485753e-05,0.052974406076901195,0.029733275339488066,0.008883038870968477
1,473088,1156.7326362434496,False,231,9a96f_00000,2025-06-02_15-36-40,1748871400,1.739650011062622,417.5670757293701,32560,Tegans-MacBook-Air.local,127.0.0.1,417.5670757293701,231,1.8157063847941928,1.226564425873612e-05,1.815506622003557,1.1587899738892689,0.6543961743050135,0.000986406002577512,75,2048,0.00017045900000045577,32.36442919106746,230.0,473088,7.71909084464338e-05,0.000344250000000379,75,75.0,0.03596670092499693,0.065789311644432,-78.92741939950999,5.021086177151893e-05,0.04953979992657946,-148.96773308960934,27,32.36442919106746,6307,-34.14684402178966,1156.7326362434496,1,0,0,22.53333333333333,82.46666666666667,157696,164003,164003,8.052271450388634e-05,-26.303306466503326,-26.338306466503326,-26.28580646650333,2102,25.0,25.0,25.0,709,683,710,0.000158950821982394,485702,-39.49047844281487,0.01,21760,78.25749,2.0679515621974483e-26,5035520,5.7602935,142854.0,1.2860262,1.0082644,128.0,231.0,5.6602206,0.015945356,5.7633786,0.23344427,0.012028671,0.0005,80568320,348160,21760,5035520,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12145444337010088,8.867762101758696e-06,1.4457964235416405e-05,1.3336607585811501e-05,2.7445567917648127e-06,3.043050384043611e-06,4.36021093779851e-06,9.395705967326457e-07,1.4973732893918141e-05,5.192951535380137e-06,1.166870365179452e-05,2.4314776959434423e-05,6.0312642550879245e-05,2.122476357163268e-06,0.02686589578105194,0.0008344335321729729,0.00037464002523762,0.0019377167768990526,4.727804818440985e-06,1.7424072155988437e-05,0.0526541664192416,0.029733260743195943,0.00887508388637507
1,475136,1170.1502830979132,False,232,9a96f_00000,2025-06-02_15-36-42,1748871402,1.7396059036254883,419.3066816329956,32560,Tegans-MacBook-Air.local,127.0.0.1,419.3066816329956,232,1.8149054071962507,1.2254237816294204e-05,1.8147057016135215,1.158433656230376,0.6539450054719634,0.0009895994425514548,75,2048,0.00017045900000045577,32.3402388688915,231.0,475136,7.691502751525889e-05,0.000344250000000379,75,75.0,0.035698322779997654,0.06567873522957075,-72.47404655469765,4.9865461845255065e-05,0.04931594492331072,-121.46750449237176,28,32.3402388688915,6335,-33.81727726897127,1170.1502830979132,1,0,0,19.75,82.45,158378,164714,164714,8.030859324755383e-05,-24.220932184899212,-24.11343218489921,-24.13968218489921,2104,25.0,25.0,25.0,711,682,711,0.00015833238124002486,487806,-35.807005520313254,0.01,21888,46.574978,2.0679515621974483e-26,5057408,5.1826134,142854.0,1.3059094,1.0,128.0,232.0,3.9224207,-0.17645276,4.993102,-0.10898423,0.01046374,0.0005,80918528,350208,21888,5057408,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12117995439021083,8.835844138036243e-06,1.4416033593340372e-05,1.3275317993286516e-05,2.738384942512451e-06,3.038412842843678e-06,4.344654069665125e-06,9.362737924147067e-07,1.4928613999205339e-05,5.1853232891908825e-06,1.1637266921363158e-05,2.4241639785804244e-05,5.994199377894134e-05,2.116087362625435e-06,0.026919815376723572,0.0008344359359343096,0.00037280794533539217,0.0019379078236388804,4.726416136544494e-06,1.743841014288619e-05,0.052335755509927515,0.029733092298795713,0.008867122751786432
1,477184,1112.6571727610876,False,233,9a96f_00000,2025-06-02_15-36-43,1748871403,1.8289909362792969,421.1356725692749,32560,Tegans-MacBook-Air.local,127.0.0.1,421.1356725692749,233,1.8150075764542886,1.2245865438091985e-05,1.8148079483473858,1.1591402892480718,0.6533426741672443,0.0009886842781263226,75,2048,0.00017045900000045577,32.350095652923855,232.0,477184,7.666902545928864e-05,0.000344250000000379,75,75.0,0.035681628767497815,0.06555203113397108,-72.39206593364446,4.959371279222613e-05,0.049105796650322,-136.79251027949934,27,32.350095652923855,6362,-33.81727726897127,1112.6571727610876,1,0,0,20.03333333333333,82.3,159061,165423,165424,8.012383398484399e-05,-24.15110531121481,-24.05985531121481,-24.18110531121481,2102,25.0,25.0,25.0,710,683,709,0.00015778996901491895,489908,-34.872482712468866,0.01,21760,35.867775,2.0679515621974483e-26,5079168,4.8113947,142854.0,1.3289026,1.0085471,128.0,233.0,3.459579,0.12216192,4.920268,0.2937767,0.009993325,0.0005,81266688,348160,21760,5079168,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12090515919978158,8.811493267190586e-06,1.4384999908361832e-05,1.3223031125048279e-05,2.733449492406689e-06,3.0336948043070254e-06,4.328908819891401e-06,9.344467386699674e-07,1.4884760257280189e-05,5.175117160140314e-06,1.1611367801559751e-05,2.4177487447960453e-05,5.9620484489055146e-05,2.114297206456881e-06,0.026971761945003662,0.0008344341899672033,0.000370984951328686,0.0019380900569662208,4.724990747800568e-06,1.745196476283186e-05,0.052019148877157785,0.02973280151800917,0.008859152144000933
1,479232,1180.6791199077145,False,234,9a96f_00000,2025-06-02_15-36-45,1748871405,1.723766803741455,422.85943937301636,32560,Tegans-MacBook-Air.local,127.0.0.1,422.85943937301636,234,1.8140577473597452,1.2237156783565981e-05,1.813858283443912,1.1587645021855912,0.652769554925572,0.0009888615953450156,75,2048,0.00017045900000045577,32.371555647405295,233.0,479232,7.64656305988815e-05,0.000344250000000379,75,75.0,0.03568357697499622,0.06541736072380534,-74.47461472181695,4.934749696152972e-05,0.04897442591538497,-121.670422358266,27,32.371555647405295,6389,-40.08561198300577,1180.6791199077145,1,0,0,18.95,82.25,159744,166133,166133,7.995967219295172e-05,-24.932371573938994,-24.702371573938994,-24.839871573938993,2102,25.0,25.0,25.0,709,683,710,0.000157340804641004,492010,-36.569052706598065,0.01,21760,58.817932,2.0679515621974483e-26,5100928,5.458121,142854.0,1.300902,1.0,128.0,234.0,4.1737432,0.042630143,5.4877415,0.008862555,0.011226748,0.0005,81614848,348160,21760,5100928,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12063008733852189,8.789076374864181e-06,1.4355977801888068e-05,1.3178871567641988e-05,2.7293036464569092e-06,3.0296942237644497e-06,4.3175040419187134e-06,9.321908309803626e-07,1.4845239707179173e-05,5.1687363631480495e-06,1.1589844576650406e-05,2.4119644131674564e-05,5.9371825321385674e-05,2.1107308879489004e-06,0.02702176124618048,0.0008344286895258447,0.0003691709780075762,0.0019382690090446503,4.723629525219777e-06,1.7465621149364318e-05,0.05170433173899246,0.02973237814780848,0.008851193215195969
1,481280,1166.3956182708444,False,235,9a96f_00000,2025-06-02_15-36-47,1748871407,1.7446000576019287,424.6040394306183,32560,Tegans-MacBook-Air.local,127.0.0.1,424.6040394306183,235,1.813324766556148,1.2241035215837897e-05,1.813125446859473,1.1584385242537354,0.6523633277063162,0.000988403399391737,75,2048,0.00017045900000045577,32.356135933862056,234.0,481280,7.636883210656515e-05,0.000344250000000379,75,75.0,0.035839535429995094,0.06527763285592328,-75.64645084465111,4.921454975101351e-05,0.048789262067158855,-153.39046271151597,28,32.356135933862056,6417,-41.33362138046692,1166.3956182708444,1,0,0,20.900000000000002,82.33333333333333,160426,166844,166844,7.988536416998677e-05,-25.192983614883715,-25.275483614883715,-25.177983614883715,2104,25.0,25.0,25.0,711,682,711,0.00015713347063292678,494114,-36.91791220175511,0.01,21888,53.89107,2.0679515621974483e-26,5122816,5.4358234,142854.0,1.3146362,1.0,128.0,235.0,3.7224422,0.024317848,5.446995,-0.098787546,0.010180387,0.0005,81965056,350208,21888,5122816,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.1203547741485674,8.778172898193085e-06,1.4342109398448153e-05,1.3156286825366656e-05,2.734366486272438e-06,3.027162379204044e-06,4.307140565604926e-06,9.312162208690618e-07,1.4831189112482885e-05,5.165988796896498e-06,1.1582564166509684e-05,2.4102381431123876e-05,5.92456154971961e-05,2.1092987008603053e-06,0.027069843372639256,0.0008344208181743154,0.00036736521485775385,0.0019384499521758107,4.722243928021161e-06,1.7478455011691436e-05,0.05139131153290272,0.029731827435660003,0.008843234258052703
1,483328,1181.034279594346,False,236,9a96f_00000,2025-06-02_15-36-49,1748871409,1.7223920822143555,426.32643151283264,32560,Tegans-MacBook-Air.local,127.0.0.1,426.32643151283264,236,1.8123781568105868,1.223403486360073e-05,1.8121790273908782,1.1580919731811976,0.6517653052592532,0.0009873601953974186,75,2048,0.00017045900000045577,32.34960190156504,235.0,483328,7.621303708690116e-05,0.000344250000000379,75,75.0,0.035757686172499206,0.06514623228275046,-68.08738527261225,4.9049831975235006e-05,0.04859197883975204,-116.13540165622685,27,32.34960190156504,6444,-35.91858909742814,1181.034279594346,1,0,0,22.3,82.3,161109,167553,167554,7.976678819417229e-05,-22.597045090870733,-22.650795090870734,-22.839545090870732,2102,25.0,25.0,25.0,710,683,709,0.00015687032770235983,496216,-33.93643255833147,0.01,21760,33.556244,2.0679515621974483e-26,5144576,4.5036807,142854.0,1.2946401,1.0,128.0,236.0,3.8308809,0.037742667,4.528476,0.18185037,0.0107453745,0.0005,82313216,348160,21760,5144576,0.0,2048.0,142854.0,2048.0,0.0,4.915999999965948e-06,1.620899999998926e-05,3.245799999973542e-05,3.72500000000997e-05,6.587499999977098e-05,5.040999999650353e-06,0.12007923649707816,8.758618194127363e-06,1.4320829363074416e-05,1.3121674127778754e-05,2.7285816776909937e-06,3.024247071090092e-06,4.29701012760032e-06,9.299174604637515e-07,1.4806032063974314e-05,5.162296934245363e-06,1.1569235657178657e-05,2.4080028784112182e-05,5.9092404490849956e-05,2.106531646394117e-06,0.02711603493874424,0.0008344103904808642,0.00036556798317312675,0.0019386245745434414,4.720817879814042e-06,1.749068563465354e-05,0.051080074556060874,0.02973115118323971,0.008835285977430786
